coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ACG,5815,$3.00,04C9,2,M W,5-6,GER,0121,ACC INST & PROF LIT,"Rupar,Katarzyna;",,,,
ACG,5815,$3.00,4852,2,M W,7-8,GER,0121,ACC INST & PROF LIT,"Rupar,Katarzyna;",,,,
ACG,6207,$3.00,3294,2,T R,7-8,GER,0228,AC ISSUES FIN RISK,"Madsen,Paul;",,,,
ACG,6207,$3.00,3375,2,T R,5-6,GER,0228,AC ISSUES FIN RISK,"Madsen,Paul;",,,,
ACG,6695,$3.00,05BA,2,M W,5-6,GER,0121,COMPUTER ASSURANCE,"Asare,Stephen K;",,,,
ACG,6695,$3.00,05E3,2,M W,7-8,GER,0121,COMPUTER ASSURANCE,"Asare,Stephen K;",,,,
ACG,6888,$3.00,04D8,2,M W,3-4,GER,0228,FOUNDAT MEASUREMENT,"Kirk,Marcus;",,,,
ACG,6888,$3.00,1947,2,M W,5-6,GER,0228,FOUNDAT MEASUREMENT,"Kirk,Marcus;",,,,
ACG,6935,,DEPT,2,TBA,,,,SPECIAL TOPICS,"Knechel,W R;",,,,
ACG,7939,,DEPT,3,TBA,,,,THEORETICL CONSTRUCTS,"Vincent,James D;",,,,
ACG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Asare,Stephen K;",,,,
TAX,4001,,DEPT,3,M W,7-8,GER,0228,INTRO FED INCOME TAX,"Ciconte,William A III;",,,,
TAX,5005,$4.50,5296,3,T R,7-8,GER,0126,INTRO FED INCOME TAX,"Mayberry,Michael A;",,,,
TAX,5065,$3.00,4729,2,T R,5-6,GER,0121,TAX PROF RESEARCH,"Boyles,Jesse V;",,,,
TAX,5065,$3.00,5337,2,T R,7-8,GER,0228,TAX PROF RESEARCH,"Boyles,Jesse V;",,,,
TAX,6017,$3.00,05G9,2,T R,7-8,GER,0122,TAX BUS ENTITIES 3,"Kramer,Sandra S;",,,,
TAX,6017,$3.00,5340,2,T R,5-6,GER,0122,TAX BUS ENTITIES 3,"Kramer,Sandra S;",,,,
TAX,6526,$3.00,4760,2,T R,5-6,GER,0122,ADV INTERNAT TAXATION,"Mcgill,Gary A;",,,,
TAX,6526,$3.00,4788,2,T R,7-8,GER,0122,ADV INTERNAT TAXATION,"Mcgill,Gary A;",,,,
ADV,3001,,08E1,3,M,6-7,WEIM,1084,ADVERTISING STRATEGY,"Song,Doori;",W,7,WEIM,1084
ADV,3001,,5099,3,M,7-8,WEIM,G030,ADVERTISING STRATEGY,"Bakry,Amal Mohamed Gamal;",W,8,WEIM,G030
ADV,3008,,05HE,3,M,8,CAR,0100,PRINCIPLE OF ADVERTIS,"Weigold,Michael Fredrick;",W,8-9,CAR,0100
ADV,3008,,5632,3,T,3,WEIM,1064,PRINCIPLE OF ADVERTIS,"DiPasquale,Dennis A;",R,3-4,WEIM,1064
ADV,3203,,1G32,3,M,5,WEIM,1084,INTRO DESIGN/GRAPHICS,"Kim,Soojin;",W,5-6,WEIM,1084
ADV,3203,,9286,3,T,8,FLG,0280,INTRO DESIGN/GRAPHICS,"Elias,Troy;",R,7-8,FLG,0280
ADV,3500,,1B74,3,M,3-4,WEIM,G030,ADVERTISING RESEARCH,"Lee,Seul;",W,3,WEIM,G030
ADV,3500,,5082,3,M,3-4,WEIM,1094,ADVERTISING RESEARCH,"Kim,Junga;",W,3,WEIM,1094
ADV,4101,$13.50,0064,3,T,5-6,NSC,0227,COPY & VISUALIZATION,"Williams,Jeffrey S;",R,6-7,WEIM,3024
ADV,4101,$13.50,0067,3,T,5-6,NSC,0227,COPY & VISUALIZATION,"Habib,Sabrina H;",R,3-4,WEIM,2050
ADV,4101,$13.50,5106,3,W,8-9,WEIM,2050,COPY & VISUALIZATION,"Jewett,Adriane K;",R,8-9,WEIM,2056
ADV,4101,$13.50,5374,3,T,3-4,WEIM,1074,COPY & VISUALIZATION,"Baer,James P;",R,3-4,WEIM,2056
ADV,4102,$13.50,DEPT,3,M,6-8,WEIM,1078,ADVANCED COPYWRITING,"Goodman,Jennifer Robyn Potter;",,,,
ADV,4300,,1A50,3,T,3,WEIM,1094,MEDIA PLANNING,"Asim,Mian M;",R,3-4,WEIM,1094
ADV,4300,,8504,3,T,7,WEIM,1094,MEDIA PLANNING,"Zheng,Lu;",R,7-8,WEIM,1094
ADV,4800,$13.50,08D8,3,R,4-6,WEIM,G030,ADVERTISING CAMPAIGNS,"Morris,Jon D;",,,,
ADV,4800,$13.50,DEPT,3,T,5-7,LIT,0239,ADVERTISING CAMPAIGNS,STAFF;,,,,
ADV,4800,$13.50,3416,3,T,5-7,WEIM,G030,ADVERTISING CAMPAIGNS,"Wilson,David Winslow;",,,,
ADV,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,"Sutherland,John C;",,,,
ADV,4905,,DEPT,VAR,TBA,,,,TREISE PROJECT,STAFF;,,,,
ADV,4930,,08D9,3,W,4-5,WEIM,1070,GREAT IDEAS,"Morris,Jon D;",R,6,WEIM,1070
ADV,4930,,1A78,3,T,8,WEIM,G030,HEALTH CAMPAIGNS,"Kim,Jihye;",R,8-9,WEIM,G030
ADV,4930,,DEPT,3,T,6,WEIM,2058,SPECIAL STUDY IN ADV,STAFF;,R,6-7,WEIM,2058
ADV,4940,,DEPT,VAR,TBA,,,,ADVERTISING INTERNSHP,"Sutherland,John C;",,,,
AFA,2000,,2517,3,T,4,FAB,0103,INTR AFRICAN AMER STU,"Nunn,Patricia Hilliard;",R,4-5,FAB,0103
AFA,3110,,7122,3,T,4,FAC,0120,AFR AM/BLK ATLN THGHT,"Harrison,Faye V;",R,4-5,FAC,0120
AFA,3240,,1D49,3,T,7,TUR,2349,THE AFRICAN DIASPORA,"Harrison,Faye V;",R,7-8,TUR,2349
AFA,3930,,063A,3,T,8-9,MAT,0107,AFRICAN AMER RELIGION,"Simmons,Gwendolyn Delores;",R,9,AND,0034
AFA,3930,,084B,3,M W F,1,LEI,0207,RACE & LAW CONSTIT,"Stafford,Samuel P;",,,,
AFA,3930,,1C04,3,T,5-6,TUR,B310,HIP HOP SEXUAL POLIT,"Thomas-Houston,Marilyn M;",R,6,TUR,B310
AFA,3930,,1E55,3,M W F,7,FAC,0120,HAITIAN CULTURE & SOC,"Hebblethwaite,Benjamin John;",,,,
AFA,3930,,1110,3,M W F,4,TUR,1315,THE SLAVE NARRATIVE,"Davidson,James M;",,,,
AFA,3930,,13GG,3,T,5-6,CBD,0238,BLACKS AND FILM,"Nunn,Patricia Hilliard;",R,6,CBD,0238
AFA,3930,,13GH,3,T,7,FLI,0117,CARIBBEAN 19-20 CENT,"Geggus,David P;",R,7-8,FLI,0117
AFA,3930,,13H2,3,T,1,TUR,2319,AMER CIVIL LIBERTIES,"Stafford,Samuel P;",R,1-2,TUR,2319
AFA,3930,,1383,3,M W F,5,FLG,0285,HAITIAN VOODOO,"Hebblethwaite,Benjamin John;",,,,
AFA,3930,,139D,3,M W F,4,TUR,1315,SLAVE NARRATIVE,"Davidson,James M;",,,,
AFA,3930,,1432,3,M W F,5,TUR,2306,PHILOSOPHY OF RACE,"Westmoreland,John Peter;",,,,
AFA,3930,,8623,3,M W F,6,MAT,0016,RACE-RELGN/ REBELLION,"Simmons,Gwendolyn Delores;",,,,
AFA,4931,,13HC,3,R,8-10,MAT,0051,COMMUNITY ANALYSIS,"Austin,Sharon Denise;",,,,
AFA,4931,,1473,3,M,4-6,NRNA,2323,"RACE,HIST,EDUC N US","Houchen,Diedre Faith;",,,,
AFA,4937,,6867,3,W,3-5,MAT,0002,AFRICAN-AM SEN SEM 2,"Nunn,Patricia Hilliard;",,,,
AFS,2002,,0941,3,T,4,LIT,0121,AFRICAN EXPERIENCE,"Abramowitz,Sharon Alane;",R,4-5,LIT,0121
AFS,3300,,1A98,3,T,7,MAT,0002,POVERTY DEVLPMT AFRIC,"Serra,Renata;",R,7-8,MAT,0002
AFS,4340,,13D2,3,M,2-4,FLI,0117,COMM CONSERV RUR DEVL,"Child,Brian Anthony;",,,,
AFS,4350,,1G29,3,T,6-7,RNK,0220,HIV/AIDS IN AFRICA,"Marten,Meredith G;",R,6,RNK,0220
AFS,4905,,DEPT,4,TBA,,,,INTERMEDIATE ARABIC 2,"Bouguettaya,Soraya;",,,,
AFS,4935,,0811,3,W,3-5,UST,0105,DIASPORAS OF AFRICA,"Kane,Abdoulaye;",,,,
AFS,4935,,1B53,3,T,7,TUR,2303,WAR ARTISTS AFRICA,"Sow,Alioune Badaradiam;",R,7-8,TUR,2303
AFS,4935,,11A3,3,T,4-5,MCCB,2102,CHILDRN IN DEV COUNTR,"Serra,Renata;",R,5,MCCB,2102
AFS,4935,,1384,3,T,7,MAT,0005,ISLAM IN AFRICA,"Ostebo,Terje;",R,7-8,MAT,0009
AFS,4935,,DEPT,3,TBA,,,,BIBLE TRANS SWAHILI,"Lugano,Rose Sau;",,,,
AFS,6905,,DEPT,3,T,7-8,LIT,0233,FOUND OF ECO SUS DEV,"Deere,Carmen D;",R,7-8,GRI,0376
AFS,6905,,DEPT,3,R,3-5,LEI,0142,SUSTAINABLE DEV PRACT,"Galloway,Glenn;",,,,
AFS,6905,,0813,3,TBA,,,,DIASPORAS OF AFRICA,"Kane,Abdoulaye;",,,,
AFS,6905,,1H49,VAR,TBA,,,,SAHEL SEMINAR,"Villalon,Leonardo Alfonso;",,,,
AFS,6905,,13C6,3,M,2-4,FLI,0117,COMM. CONSERV. PRINC,"Child,Brian Anthony;",,,,
AFS,6905,,139A,VAR,T,7,MAT,0005,ISLAM IN AFRICA,"Ostebo,Terje;",R,7-8,MAT,0009
ABE,2012C,,0923,3,M W,2,ROG,0129,INTRO BIOLOGICAL ENGR,"Leary,James Daniel;",M,9,ROG,0129
ABE,2012C,,0990,3,M W,2,ROG,0129,INTRO BIOLOGICAL ENGR,"Leary,James Daniel;",M,8,ROG,0129
ABE,3000C,$34.76,4148,3,M W,4,ROG,0129,APPLS BIOLOGICAL ENG,"Correll,Melanie J;",F,4-6,ROG,0129
ABE,3212C,$30.00,1715,4,T,2-3,ROG,0211,LAND & WATER RES ENGR,"Munoz-Carpena,Rafael;",R,8-10,ROG,0283
ABE,3652C,$15.00,0137,3,T R,7,ROG,0129,PHYS/RHEOLOG PROP BIO,"Teixeira,Arthur A;",T,8-9,ROG,0129
ABE,3652C,$15.00,2632,3,T R,7,ROG,0129,PHYS/RHEOLOG PROP BIO,"Teixeira,Arthur A;",R,8-9,ROG,0129
ABE,4033,,01E5,3,T,3-4,ROG,0129,FUND & APPS BIOSENSOR,"McLamore,Eric;",R,3,ROG,0129
ABE,4043C,,0138,2,W,8-9,ROG,0129,BIOLOGICAL ENG DES 2,"McLamore,Eric;",,,,
ABE,4413C,,0855,3,T R,6,ROG,0283,POSTHARVEST OPER ENGR,"Bucklin,Ray A;Pelletier,William;",T,8-10,ROG,0110
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,4913,,DEPT,3,T,8-10,WEIL,0270,INTEG PROD/PROC DES 2,"Leary,James Daniel;Stanfill,R Keith;",,,,
ABE,4931,,0143,1,R,5,ROG,0129,PROFESSIONAL ISSUES,"Welt,Bruce Ari;",,,,
ABE,5038,,01FC,3,T,3-4,ROG,0129,DEV & APP BIOSENSORS,"McLamore,Eric;",R,3,ROG,0129
ABE,5646,,1042,3,T R,2-3,ROG,0283,BIOL & AG SYS SIMULA,"Asseng,Senthold;",,,,
ABE,5663,,4857,3,M W F,6,ROG,0211,APP MICROBIAL BIOTECH,"Pullammanappallil,P C;",,,,
ABE,6005,,01F7,3,M W,5-6,ROG,0283,APP CNTRL AUTOMA/RBTS,"Burks,Thomas Francis;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ABE,6931,,4915,1,T,6,ROG,0110,SEMINAR,"Scholtz,Richard V,III;",,,,
ABE,6933,,0389,3,,,WEB,,COMMUNICATING IN ACAD,"Li,Yuncong;Migliaccio,Kati White;",,,,
ABE,6933,,4109,3,M W F,2,ROG,0283,CASE STUDY DATA ANALY,"Werner,Hubert;",,,,
ABE,6933,,8390,3,M W F,2,ROG,0211,NONLIN.REGR.MDL CHARC,"Overman,Allen R;",,,,
ABE,6933,$3.00,DEPT,3,,,WEB,,COMMUNICATING IN ACAD,"Li,Yuncong;Migliaccio,Kati White;",,,,
ABE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ABE,6971,,9759,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,6974,,1G86,VAR,TBA,,,,NONTHESIS PROJECT,STAFF;,,,,
ABE,7979,,0158,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7980,,0159,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AEC,3030C,$13.20,0160,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Conner,Nathan W;",M,2-3,ROL,0306
AEC,3030C,$13.20,0161,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Conner,Nathan W;",M,2-3,ROL,0310
AEC,3030C,$13.20,0162,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Culbertson,Avery L;",M,4-5,ROL,0306
AEC,3030C,$13.20,0163,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Culbertson,Avery L;",M,4-5,ROL,0310
AEC,3030C,$13.20,0164,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Conner,Nathan W;",F,2-3,ROL,0306
AEC,3030C,$13.20,0165,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Conner,Nathan W;",F,2-3,ROL,0310
AEC,3030C,$13.20,0166,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Newberry,Milton Garry III;",F,4-5,ROL,0306
AEC,3030C,$13.20,0167,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Newberry,Milton Garry III;",F,4-5,ROL,0310
AEC,3030C,$13.20,0170,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Newberry,Milton Garry III;",F,6-7,ROL,0306
AEC,3030C,$13.20,0171,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Newberry,Milton Garry III;",F,6-7,ROL,0310
AEC,3030C,$13.20,0179,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Culbertson,Avery L;",W,2-3,ROL,0306
AEC,3030C,$13.20,0203,3,T R,9,CSE,A101,EFFECT ORAL COMMUNICA,"Adams,Brittany L;Culbertson,Avery L;",W,2-3,ROL,0310
AEC,3033C,$2.00,0175,3,M W F,2,CSE,E121,RESEARCH/BUSINES WRIT,"Holt,Jessica;Perry,Marian Linda;",,,,
AEC,3033C,$2.00,DEPT,3,M W F,3,FAB,0103,CALS HNR RES/BUS WRIT,"Perry,Marian Linda;",,,,
AEC,3033C,$2.00,3591,3,M W F,3,FAB,0103,RESEARCH/BUSINES WRIT,"Perry,Marian Linda;",,,,
AEC,3070C,$130.00,2227,3,M,7,MCCA,2196,DIGITAL MEDIA PRODUCT,"Telg,Ricky W;",W,7-9,ROL,0205
AEC,3073,$5.00,7644,3,T,4-5,ROL,0205,INTERCUL COMMUNICA,"Hartmann,Marta M;",R,4,ROL,0205
AEC,3209,$7.00,05F4,3,M,2,TUR,2346,INSTRUCT/EVENT PLAN,"Raulerson,Rebekah G;",W,2-3,TUR,2346
AEC,3414,$16.00,7510,3,M W F,3,TUR,L005,LEADERSHIP DEVELOPMNT,"Andenoro,Anthony Clyde;",,,,
AEC,4035,$130.00,DEPT,3,T,2-3,BRT,0107,ADV AG COMMUNICA WRIT,"Holt,Jessica;",R,3,BRT,0107
AEC,4036,$130.00,DEPT,3,M,5,BRT,0107,ADV AG COMMUNICA PROD,"Telg,Ricky W;",W,5-6,BRT,0107
AEC,4052,$105.00,DEPT,3,T,4,MAT,0105,COMMUNIC CAMPAIGN STR,"Perry,Marian Linda;",R,4-5,MAT,0119
AEC,4065,$5.00,0022,3,M,3-4,ROL,0205,ISSUES IN AG & LIFE,"Raulerson,Rebekah G;",W,4,ROL,0205
AEC,4202,$13.00,DEPT,3,,,WEB,,CURRIC DEV/ASSESS TEC,"Dyer,James E;",,,,
AEC,4202,$10.00,DEPT,3,TBA,,,,CURRIC DEV/ASSESS TEC,"Dyer,James E;",,,,
AEC,4224,$34.00,DEPT,3,TBA,,,,SP MTHDS TCHG AG EDUC,"Barrick,R Kirby;Thoron,Andrew C;",,,,
AEC,4224,$37.00,DEPT,3,,,WEB,,SP MTHDS TCHG AG EDUC,"Dyer,James E;",,,,
AEC,4224,$34.00,DEPT,3,TBA,,,,SP MTHDS TCHG AG EDUC,"Dyer,James E;",,,,
AEC,4228,$144.15,DEPT,3,M,7-10,ROL,0306,LAB PRAC TCHG AGRIC,"Thoron,Andrew C;",W,9,ROL,0306
AEC,4228,$144.15,DEPT,3,TBA,,,,LAB PRAC TCHG AGRIC,"Dyer,James E;",,,,
AEC,4417,$8.00,DEPT,3,M,7,ROL,0205,LDRSHP PER & ORGCHNG,"Stedman,Nicole Lamee Perez;",W,6-7,WEIM,1094
AEC,4434,,9159,3,T,8-9,ROL,0205,COMM/LDRSHP GRP/TEAMS,"Carter,Hannah S;",R,9,ROL,0205
AEC,4465,$6.00,1G54,3,M,5-6,ROL,0205,GLOBAL LEADERSHIP,"Hartmann,Marta M;",W,5,ROL,0205
AEC,4905,,DEPT,VAR,,,WEB,,TEACHING INDUCTION II,"Dyer,James E;",,,,
AEC,4905,,DEPT,VAR,TBA,,,,INTR LDRSHP IMMERSION,"Andenoro,Anthony Clyde;",,,,
AEC,4905,,DEPT,3,TBA,,,,INTRPERSONAL LEAD APP,"Andenoro,Anthony Clyde;",,,,
AEC,4905,,DEPT,3,TBA,,,,AG MECHANICS,"Dyer,James E;",,,,
AEC,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Stedman,Nicole Lamee Perez;",,,,
AEC,4905,,DEPT,4,TBA,,,,AG CURRIC INTERNSHIP,"Roberts II,Thomas G;",,,,
AEC,4942,$15.00,DEPT,9,TBA,,,,AGRIC EDUC INTERNSHIP,"Thoron,Andrew C;",,,,
AEC,4942,$15.00,DEPT,VAR,TBA,,,,AGRIC EDUC INTERNSHIP,"Dyer,James E;",,,,
AEC,4944,,DEPT,4,TBA,,,,COOP EXTEN INTERNSHIP,"Roberts II,Thomas G;",,,,
AEC,4944,,DEPT,5,TBA,,,,COOP EXTEN INTERNSHIP,"Roberts II,Thomas G;",,,,
AEC,5032,$40.00,DEPT,3,T,2-3,BRT,0107,AG MEDIA WRITING,"Telg,Ricky W;",R,3,BRT,0107
AEC,5037,$40.00,DEPT,3,M,5,BRT,0107,AG MEDIA PRODUCTION,"Telg,Ricky W;",W,5-6,BRT,0107
AEC,5541,$40.00,DEPT,3,M,7,MCCB,2102,COMM & INST TECH AG,"Telg,Ricky W;",W,7-9,ROL,0205
AEC,5545,$34.00,DEPT,3,TBA,,,,SPCL METH TEACHING AG,"Thoron,Andrew C;",,,,
AEC,6229,$60.00,DEPT,3,M,7-10,ROL,0306,LAB INSTRUCTION,"Thoron,Andrew C;",W,9,ROL,0306
AEC,6300,$3.00,DEPT,3,,,WEB,,METH OF PLAN CHANGE,"Galindo,Sebastian;",,,,
AEC,6300,,011C,3,,,WEB,,METH OF PLAN CHANGE,"Galindo,Sebastian;",,,,
AEC,6316,,059D,3,W,3-5,ROL,0409,OVERVIEW INTNTL EXTEN,"Harder,Amy Marie;",,,,
AEC,6321,,11AH,3,T,9-11,ROL,0306,LAND GRANT UNIV & GOV,"Barrick,R Kirby;",,,,
AEC,6552,,06AD,3,R,7-9,ROL,0306,EVAL PROGRAMS EXT ED,"Israel,Glenn D;",,,,
AEC,6767,$3.00,DEPT,3,,,WEB,,RESEARCH STRATEGIES,"Myers,Brian E;",,,,
AEC,6767,,01AA,3,,,WEB,,RESEARCH STRATEGIES,"Myers,Brian E;",,,,
AEC,6767,,7824,3,W,6-8,ROL,0306,RESEARCH STRATEGIES,"Myers,Brian E;",,,,
AEC,6905,,06DD,3,T,6-8,ROL,0306,EDUC PROG IN AG,"Barrick,R Kirby;Myers,Brian E;",,,,
AEC,6905,,1E06,3,T,2-4,ROL,0409,INTERPERSONAL LEADERS,"Andenoro,Anthony Clyde;",,,,
AEC,6905,,DEPT,3,TBA,,,,QUALITATIVE TOPICS,"Galindo,Sebastian;Thoron,Andrew C;",,,,
AEC,6905,,DEPT,VAR,TBA,,,,PROB IN AG & EXT ED,"Stedman,Nicole Lamee Perez;",,,,
AEC,6905,$3.00,DEPT,3,,,WEB,,TCHING INDUCTION PROG,"Dyer,James E;",,,,
AEC,6905,,DEPT,VAR,,,WEB,,PROB IN AG & EXT ED,"Dyer,James E;",,,,
AEC,6905,,DEPT,3,TBA,,,,CURRIC DEV & ASSESS,"Dyer,James E;",,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Irani,Tracy Anne;",,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Monaghan,Paul F;",,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Dyer,James E;",,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Thoron,Andrew C;",,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Irani,Tracy Anne;",,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,"Telg,Ricky W;",,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,"Telg,Ricky W;",,,,
AEC,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Thoron,Andrew C;",,,,
AEC,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Andenoro,Anthony Clyde;",,,,
AEC,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Roberts II,Thomas G;",,,,
AEC,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Thoron,Andrew C;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Barrick,R Kirby;Stedman,Nicole Lamee Perez;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Stedman,Nicole Lamee Perez;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Monaghan,Paul F;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Thoron,Andrew C;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Roberts II,Thomas G;Stedman,Nicole Lamee Perez;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Myers,Brian E;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Irani,Tracy Anne;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Israel,Glenn D;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Carter,Hannah S;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Monaghan,Paul F;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Harder,Amy Marie;",,,,
AEC,7979,,DEPT,4,TBA,,,,ADVANCED RESEARCH,"Barrick,R Kirby;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Irani,Tracy Anne;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Roberts II,Thomas G;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Stedman,Nicole Lamee Perez;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Osborne,Edward Wayne;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Israel,Glenn D;",,,,
AOM,3734,,1683,3,M W F,7,ROG,0110,IRRIGA PRACT FLORIDA,"Scholtz,Richard V,III;",,,,
AOM,4314C,,02E0,3,T R,4,ROG,0110,POWER/MACHINE MANAGE,"Scholtz,Richard V,III;",R,8-9,ROG,0110
