coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ADV,3203,,5056,3,M,4-5,FLG,0260,INTRO DESIGN/GRAPHICS,"Elias,Troy;",W,4,FLG,0260
ADV,3500,,02D5,3,T,4-5,WEIM,1070,ADVERTISING RESEARCH,"Song,Doori;",R,5,WEIM,1070
ADV,3500,,2354,3,M W F,5,WEIM,1070,ADVERTISING RESEARCH,"Xie,Qinwei;",,,,
ADV,3500,,DEPT,3,W,4-5,WEIM,1084,ADVERTISING RESEARCH,"Xie,Qinwei;",F,4,WEIM,1084
ADV,3502,,8589,3,T,7-8,WEIM,1070,ADVERTISING SALES,"Starr,Walter J;",R,7,WEIM,1070
ADV,4101,$13.50,02D2,3,M,7-8,WEIM,1078,COPY & VISUALIZATION,"Elias,Troy;",W,6-7,WEIM,2056
ADV,4101,$13.50,02EB,3,M,4-5,WEIM,1084,COPY & VISUALIZATION,"Goodman,Jennifer Robyn Potter;",R,3-4,WEIM,3024
ADV,4101,$13.50,DEPT,3,W,6-7,WEIL,0273,COPY & VISUALIZATION,STAFF;,,,,
ADV,4101,$13.50,8306,3,T,5-6,WEIM,3020,COPY & VISUALIZATION,"Habib,Sabrina H;",R,6-7,WEIM,2056
ADV,4101,$13.50,8883,3,W,8-9,WEIM,2056,COPY & VISUALIZATION,"Cozart,Christina Loosli;",R,8-9,WEIM,2050
ADV,4101,$13.50,DEPT,3,T,4-5,RNK,0106,COPY & VISUALIZATION,"Duke,Lisa Lee;",R,4-5,WEIM,2056
ADV,4300,,6047,3,M W F,3,WEIM,1084,MEDIA PLANNING,"Asim,Mian M;",,,,
ADV,4300,,7420,3,T,8-9,WEIM,1084,MEDIA PLANNING,"Zheng,Lu;",R,9,WEIM,1084
ADV,4400,,5526,3,,,WEB,,INTERNATNL ADVERTISNG,"Morton,Cynthia R;",,,,
ADV,4800,$13.50,DEPT,3,R,4-6,WEIM,G030,ADVERTISING CAMPAIGNS,STAFF;,,,,
ADV,4800,$13.50,DEPT,3,R,4-6,WEIM,1078,ADVERTISING CAMPAIGNS,"Morton,Cynthia R;",,,,
ADV,4800,$13.50,3523,3,T,5-7,WEIM,G030,ADVERTISING CAMPAIGNS,"Wilson,David Winslow;",,,,
ADV,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,"Sutherland,John C;",,,,
ADV,4930,,039C,3,M,7-8,PUGH,120,DIGITAL MEDIA ADV,"Kwon,Jinhyon;",W,7,PUGH,120
ADV,4930,,DEPT,3,T,5-6,WEIM,1084,GREAT IDEAS II,STAFF;,R,6,WEIM,1084
ADV,4930,,7040,3,TBA,,,,GREAT IDEAS IN ADV,STAFF;,,,,
ADV,4930,,8308,3,T,3-4,WEIM,1084,MEDIA MATH & RESEARCH,"Zheng,Lu;",R,4,WEIM,1084
ADV,4931,,DEPT,2,W,6-7,WEIM,1070,ETHICS & PROBS IN ADV,STAFF;,,,WEB,
ADV,4940,,DEPT,VAR,TBA,,,,ADVERTISING INTERNSHP,"Sutherland,John C;",,,,
AFA,2000,,5460,3,M W F,3,LIT,0221,INTR AFRICAN AMER STU,"Taylor,Courtney Moore;",,,,
AFA,2000,,6024,3,M W F,5,FAC,0127,INTR AFRICAN AMER STU,"Taylor,Courtney Moore;",,,,
AFA,3240,,02A0,3,T,7-9,MCCA,2186,THE AFRICAN DIASPORA,"Harrison,Faye V;",,,,
AFA,3360,,5276,3,M W F,3,TUR,2322,ARC AFRICAN-AMER LIFE,"Davidson,James M;",,,,
AFA,3363,,02A1,3,T,2-4,MAT,0012,BLK EXP:PSYCH PERSPEC,"Nunn,Patricia Hilliard;",,,,
AFA,3930,,02FA,3,T,2-3,TUR,2342,PRE 1950 ANGLO CARIB,"Rosenberg,Leah Reade;",R,3,TUR,2342
AFA,3930,,02FB,3,M W F,6,AND,0134,BLACK ENGLISHES,"Essegbey,James;",,,,
AFA,3930,,0317,3,T,8-10,FLI,0119,BLK FILMS ETHNO,"Thomas-Houston,Marilyn M;",,,,
AFA,3930,,2452,3,M,8-10,AND,0019,CIVIL RGHT & RELIGION,"Simmons,Gwendolyn Delores;",,,,
AFA,3930,,3321,3,T,5-6,TUR,2328,AFRICAN AMER POLITICS,"Austin,Sharon Denise;",R,6,TUR,2328
AFA,3930,,6123,3,M W F,7,FLI,0111,AFR-AMER JIM CROW SOU,"Ortiz,Paul Andrew;",,,,
AFA,4905,,DEPT,2,TBA,,,,RESEARCH,"Davidson,James M;",,,,
AFA,4936,,5281,3,T,7-9,LIT,0237,AFRICAN-AM SEN SEM 1,"Nunn,Patricia Hilliard;",,,,
AFS,2002,,7124,3,T,8,FLG,0220,AFRICAN EXPERIENCE,"Serra,Renata;",R,8-9,FAB,0105
AFS,4350,,04HC,3,T,10E1,PUGH,120,HIV/AIDS IN AFRICA,"Sullivan,Noelle C;",,,,
AFS,4905,,DEPT,1,TBA,,,,DEV. THEORY& PRACTICE,"Serra,Renata;",,,,
AFS,4905,,DEPT,4,TBA,,,,NIGERIA EXP/RESEARCH,"Obrien,Susan M;",,,,
AFS,4935,,006C,3,T,2-3,MAT,0016,URBAN ANTHROPOLOGY,"Kane,Abdoulaye;",R,3,MAT,0016
AFS,4935,,006E,3,M,9-11,TUR,2341,GLOBAL CONNECTIONS,"Kane,Abdoulaye;",,,,
AFS,4935,,01FC,3,T,7,TUR,2333,WOMEN IN AFRICA,"Abramowitz,Sharon Alane;",R,7-8,TUR,2333
AFS,4935,,0380,3,T,2-3,FAC,0120,AFRICAN POLITICS,"Lichty,Steven L;",R,3,FAC,0120
AFS,4935,,3920,3,W,7-8,MAT,0009,ISLAM IN AFRICA,"Ostebo,Terje;",R,6,AND,0021
AFS,4935,,4232,3,T,5-6,CSE,E221,AFR LANG & WLD VIEW,"Bwenge,Charles M;",R,6,UST,0101
AFS,5061,,7199,1,TBA,,,,AFRICANA BIBLIOGRAPHY,"Reboussin,Daniel A;",,,,
AFS,6905,,01FD,3,M,6-8,MAT,0009,ANTH OF HUM INTERVENT,"Abramowitz,Sharon Alane;",,,,
AFS,6905,,DEPT,1,TBA,,,,INDIVIDUAL WORK,"Serra,Renata;",,,,
AFS,6905,,DEPT,1,TBA,,,,PROF. INSTRUCTION NRM,"Russo,Sandra L;Wojcik,Deborah J;",,,,
AFS,6905,,DEPT,3,TBA,,,,ADVANCED AKAN LANG.,"Essegbey,James;",,,,
AFS,6905,,4068,3,R,5-7,MAT,0116, COMM CONSERVATION,"Child,Brian Anthony;",,,,
AFS,6905,,4146,3,W,7-8,MAT,0009,ISLAM IN AFRICA,"Ostebo,Terje;",R,6,AND,0021
AFS,6905,,4160,3,TBA,,,,GLOBAL CONNECTIONS,"Kane,Abdoulaye;",,,,
AFS,6905,,DEPT,3,T,1-3,LIT,0219,DEV THY & PRAC (MDP),"Schmink,Marianne C;Serra,Renata;",,,,
HUM,2420,,046C,3,T,4,CBD,0224,AFRICAN HUMANITIES,"Sow,Alioune Badaradiam;",R,4-5,CBD,0224
ABE,2012C,,0127,3,M W,4,ROG,0110,INTRO BIOLOGICAL ENGR,"Leary,James Daniel;",M,8-9,ROG,0110
ABE,3612C,,0129,4,M W F,5,ROG,0129,HEAT/MASS TRANS BIOL,"Pelletier,William;",R,8-10,ROG,0129
ABE,4042C,,0128,2,T R,4,ROG,0110,BIOLOGICAL ENG DESN 1,"Scholtz,Richard V,III;",,,,
ABE,4171,,3436,3,M W,6-7,ROG,0211,POWER/MACH BIOLOG SYS,"Burks,Thomas Francis;",,,,
ABE,4231C,$30.00,0490,4,M W F,3,ROG,0106,IRRIGA/DRAINAGE ENGR,"Scholtz,Richard V,III;",T,8-10,ROG,0151
ABE,4662,,8059,3,M W F,2,ROG,0283,QUANTIFICA BIOL PROC,"Correll,Melanie J;",,,,
ABE,4812,$15.00,0047,4,M W F,3,ROG,0110,FOOD ENGINEER UNIT OP,"Teixeira,Arthur A;",F,4-5,ROG,0110
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,4912,,DEPT,3,T,8-10,PUGH,170,INTEG PROD/PROC DES 1,"Leary,James Daniel;",,,,
ABE,4931,,4191,1,R,6,ROG,0129,PROFESSIONAL ISSUES,"Teixeira,Arthur A;",,,,
ABE,4932,,DEPT,2,T,8-9,ROG,0283,GRANT WRITING,"McLamore,Eric;",,,,
ABE,4932,,DEPT,VAR,TBA,,,,SPECIAL TOPICS,STAFF;,,,,
ABE,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,"Leary,James Daniel;",,,,
ABE,5332,,DEPT,3,T R,6-7,ROG,0211,ADV AGRIC STRUCTURES,"Bucklin,Ray A;",,,,
ABE,5442,,3754,3,T,4-5,ROG,0106,ADV PROCESS ENGINEER,"Pullammanappallil,P C;",R,5,ROG,0106
ABE,5643C,,3452,3,T R,3,ROG,0211,BIOLOGICAL SYS MODEL,"Kiker,Gregory A;",W,8-10,ROG,0211
ABE,5643C,,DEPT,3,,,WEB,,BIOLOGICAL SYS MODEL,"Kiker,Gregory A;",,,,
ABE,5707C,,3500,3,T R,7,ROG,0106,AGRIC WASTE MANAGEMNT,"Pullammanappallil,P C;",R,8-10,ROG,0106
ABE,5815C,,1532,4,M W F,3,ROG,0110,FOOD/BIOPROC ENGR DES,"Teixeira,Arthur A;",F,4-5,ROG,0110
ABE,6254,,3502,3,M W F,4,ROG,0106,SIMULA AG WATERSHED,"Munoz-Carpena,Rafael;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ABE,6931,,4190,1,M,7,ROG,0283,SEMINAR,"Scholtz,Richard V,III;",,,,
ABE,6933,,DEPT,2,T,8-9,ROG,0283,GRANT WRITING,"McLamore,Eric;",,,,
ABE,6933,,DEPT,VAR,TBA,,,,SPECIAL TOPICS,STAFF;,,,,
ABE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ABE,6971,,0141,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,7979,,0143,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ABE,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ABE,7980,,9755,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AEC,3030C,$14.23,0145,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Blythe,Jessica M;Conner,Nathan W;",M,4-5,ROL,0306
AEC,3030C,$14.23,0146,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Blythe,Jessica M;Conner,Nathan W;",M,4-5,ROL,0310
AEC,3030C,$14.23,0147,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Burleson,Sarah Ann;Conner,Nathan W;",W,4-5,ROL,0306
AEC,3030C,$14.23,0148,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Burleson,Sarah Ann;Conner,Nathan W;",W,4-5,ROL,0310
AEC,3030C,$14.23,0151,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Burleson,Sarah Ann;Conner,Nathan W;",F,8-9,ROL,0306
AEC,3030C,$14.23,0152,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Burleson,Sarah Ann;Conner,Nathan W;",F,8-9,ROL,0310
AEC,3030C,$14.23,0153,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Conner,Nathan W;Phillips,Brandi K;",R,8-9,ROL,0306
AEC,3030C,$14.23,0154,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Conner,Nathan W;Phillips,Brandi K;",R,8-9,ROL,0310
AEC,3030C,$14.23,0155,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Blythe,Jessica M;Conner,Nathan W;",F,2-3,ROL,0306
AEC,3030C,$14.23,0156,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Blythe,Jessica M;Conner,Nathan W;",F,2-3,ROL,0310
AEC,3030C,$14.23,1440,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Conklin,Ryan C;Conner,Nathan W;",F,4-5,ROL,0306
AEC,3030C,$14.23,1530,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Conklin,Ryan C;Conner,Nathan W;",F,4-5,ROL,0310
AEC,3030C,$14.23,3702,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Conner,Nathan W;Phillips,Brandi K;",F,6-7,ROL,0306
AEC,3030C,$14.23,3703,3,T R,6,NPB,1001,EFFECT ORAL COMMUNICA,"Conner,Nathan W;Phillips,Brandi K;",F,6-7,ROL,0310
AEC,3033C,$2.00,DEPT,3,TBA,,,,RESEARCH/BUSINES WRIT,"Nessmith,Erin N;",,,,
AEC,3033C,$2.00,1582,3,M W F,2,CSE,E119,RESEARCH/BUSINES WRIT,"Holt,Jessica;",,,,
AEC,3033C,$2.00,6406,3,M W F,3,TUR,L005,RESEARCH/BUSINES WRIT,"Rubenstein,Eric D;",,,,
AEC,3070C,$120.26,7695,3,M,7,ROL,0205,DIGITAL MEDIA PRODUCT,"Davis,Andrea D;Telg,Ricky W;",W,7-9,ROL,0205
AEC,3073,$21.00,4331,3,T,4-5,ROL,0205,INTERCUL COMMUNICA,"Giraud,Viviana M;Hartmann,Marta M;",R,5,ROL,0205
AEC,3209,,5035,3,M,2-3,ROL,0205,INSTRUCT/EVENT PLAN,"Raulerson,Rebekah G;Telg,Ricky W;",W,3,ROL,0205
AEC,3323,$25.00,0164,3,MTW,2,ROL,0306,DEV & PHIL AG EDUCA,"Myers,Brian E;Shoulders,Catherine;Stripling,Christopher T;",,,,
AEC,3323,$25.00,DEPT,3,,,WEB,,DEV & PHIL AG EDUCA,"Dyer,James E;",,,,
AEC,3413,$26.25,DEPT,3,,,WEB,,INTERPERSONAL LEADERS,"Conklin,Ryan C;Gifford,Gregory Tim;",,,,
AEC,3414,$16.00,0165,3,T,2-3,FAB,0105,LEADERSHIP DEVELOPMNT,"Davison,Jason Lamar;Giorgi,Aaron J;Reed Cain,Holly Kendall;Stedman,Nicole Lamee Perez;",R,3,FAB,0105
AEC,3414,$16.00,DEPT,3,,,WEB,,LEADERSHIP DEVELOPMNT,"Giorgi,Aaron J;Stedman,Nicole Lamee Perez;",,,,
AEC,4031,$120.00,DEPT,3,T,6-7,ROL,0205,COM PROC AGR/LIFE SCI,"Telg,Ricky W;",R,6,ROL,0205
AEC,4052,$120.00,DEPT,3,T,3,MAT,0105,COMMUNIC CAMPAIGN STR,"Irani,Tracy Anne;Lindsey,Angela B;",R,3-4,MAT,0105
AEC,4200,$43.74,DEPT,3,R,6-7,MCCB,2102,TCH METHODS IN AG ED,"Roberts II,Thomas G;Stripling,Christopher T;",T,3-4,ROL,0306
AEC,4200,$43.74,DEPT,3,R,6-7,MCCB,2102,TCH METHODS IN AG ED,"Conner,Nathan W;Roberts II,Thomas G;",T,9-10,ROL,0306
AEC,4200,$43.74,DEPT,3,R,6-7,MCCB,2102,TCH METHODS IN AG ED,"Blythe,Jessica M;Roberts II,Thomas G;",T,5-6,ROL,0306
AEC,4200,$43.74,DEPT,3,TBA,,,,TCH METHODS IN AG ED,"Dyer,James E;",,,,
AEC,4224,$30.00,DEPT,3,,,WEB,,SP MTHDS TCHG AG EDUC,"Dyer,James E;",,,,
AEC,4228,$118.31,DEPT,3,TBA,,,,LAB PRAC TCHG AGRIC,"Dyer,James E;",,,,
AEC,4465,$26.00,3110,3,M,5-6,ROL,0205,GLOBAL LEADERSHIP,"Hartmann,Marta M;",W,5,ROL,0205
AEC,4504,$25.00,DEPT,3,TBA,,,,CURRIC & PROGRAM PLAN,"Dyer,James E;",,,,
AEC,4504,$25.00,8527,3,M W,3,ROL,0306,CURRIC & PROGRAM PLAN,"Estepp,Christopher M;Thoron,Andrew C;",T,1,ROL,0306
AEC,4506,$2.00,0587,3,M,6-7,ROL,0306,TCH MTHDS/DLVRY STRAT,"Harder,Amy Marie;Moore,Austen C;",R,6,ROL,0306
AEC,4506,$2.00,DEPT,3,TBA,,,,CALS HNR TEACH METHOD,"Harder,Amy Marie;",,,,
AEC,4905,,DEPT,3,TBA,,,,EXPLORE RESEARCH,"Raulerson,Rebekah G;Telg,Ricky W;",,,,
AEC,4905,,DEPT,VAR,TBA,,,,TCH INDUCTION PROG I,"Dyer,James E;",,,,
AEC,4905,,DEPT,3,TBA,,,,READING CONTENT AREA,"Dyer,James E;",,,,
AEC,4905,,DEPT,4,TBA,,,,TCH ANIMAL SCIENCE,"Dyer,James E;",,,,
AEC,4905,,DEPT,3,TBA,,,,PROF LEADERSHIP EXP,"Stedman,Nicole Lamee Perez;",,,,
AEC,4909,,DEPT,VAR,TBA,,,,HONORS PROJECT,"Telg,Ricky W;",,,,
AEC,4942,$15.00,DEPT,VAR,TBA,,,,AGRIC EDUC INTERNSHIP,"Dyer,James E;",,,,
AEC,4943,,DEPT,VAR,TBA,,,,LDRDSHP DEVELP INTERN,"Stedman,Nicole Lamee Perez;",,,,
AEC,4944,,DEPT,VAR,TBA,,,,COOP EXTEN INTERNSHIP,"Harder,Amy Marie;",,,,
AEC,4948,,DEPT,VAR,TBA,,,,AGRI COMMUNICA INTERN,"Telg,Ricky W;",,,,
AEC,5206,,DEPT,3,TBA,,,,INSTR TECH AG LIFE SC,"Dyer,James E;",,,,
AEC,5454,,5394,3,M,8-10,ROL,0306,LEADER DEV EXTEN/COMM,"Stedman,Nicole Lamee Perez;",,,,
AEC,5541,$30.00,DEPT,3,M,7,ROL,0205,COMM & INST TECH AG,"Davis,Andrea D;Telg,Ricky W;",W,7-9,ROL,0205
AEC,5546,,DEPT,3,TBA,,,,PROG PLANNING AG EDU,"Dyer,James E;",,,,
AEC,5546,,DEPT,3,M W,3,ROL,0306,PROG PLANNING AG EDU,"Estepp,Christopher M;Thoron,Andrew C;",T,1,ROL,0306
AEC,6300,$7.00,5073,3,R,3-5,ROL,0306,METH OF PLAN CHANGE,"Harder,Amy Marie;",,,,
AEC,6300,$7.00,DEPT,3,,,WEB,,METH OF PLAN CHANGE,"Goodwin,Joy N;Irani,Tracy Anne;",,,,
AEC,6300,$7.00,DEPT,3,,,WEB,,METH OF PLAN CHANGE,"Goodwin,Joy N;Irani,Tracy Anne;",,,,
AEC,6325,,DEPT,3,MTW,2,ROL,0306,HIST & PHILOS AG ED,"Myers,Brian E;",,,,
AEC,6426,,DEPT,3,,,WEB,,DEV VOLUNTEER LEADER,STAFF;,,,,
AEC,6704,,DEPT,3,,,WEB,,EXT ADMIN & SUPERVIS,STAFF;,,,,
AEC,6704,,DEPT,3,,,WEB,,EXT ADMIN & SUPERVIS,STAFF;,,,,
AEC,6905,,DEPT,3,TBA,,,,LEADERSHIP IN AG COMM,"Telg,Ricky W;",,,,
AEC,6905,,DEPT,2,TBA,,,,DATABASE DEVELOPMENT,"Hansen De Chapman,Gail Marie;Monaghan,Paul F;",,,,
AEC,6905,,DEPT,3,TBA,,,,TCH INDUCTION PROG I,"Dyer,James E;",,,,
AEC,6905,,7465,2,T,6-7,ROL,0409,STRAT FOR NEW FACULTY,"Osborne,Edward Wayne;",,,,
AEC,6905,,DEPT,3,TBA,,,,PROB IN AG & EXT ED,STAFF;,,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,STAFF;,,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,STAFF;,,,,
AEC,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Myers,Brian E;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Irani,Tracy Anne;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Stedman,Nicole Lamee Perez;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Telg,Ricky W;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Gifford,Gregory Tim;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Roberts II,Thomas G;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Roberts II,Thomas G;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Telg,Ricky W;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Osborne,Edward Wayne;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Irani,Tracy Anne;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Myers,Brian E;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Israel,Glenn D;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Roberts II,Thomas G;",,,,
ALS,5032,,0402,3,W,3-5,ROL,0409,TCH COLL AG/LIFE SCI,"Roberts II,Thomas G;",,,,
AOM,2520,,4038,3,M,9,WEB,WEB,GLOBAL SUSTAIN ENERGY,"Porter,Wendell A;",,,WEB,
AOM,2520,,DEPT,3,M,9,WEB,WEB,GLOBAL SUSTAIN ENERGY,"Porter,Wendell A;",,,WEB,
AOM,3220,$60.00,DEPT,3,T R,2,ROG,0129,AGRIC CONSTRUC & MAIN,"Porter,Wendell A;",T,8-9,ROG,0141
AOM,3220,$60.00,DEPT,3,T R,2,ROG,0129,AGRIC CONSTRUC & MAIN,"Porter,Wendell A;",W,8-9,ROG,0141
AOM,3220,$60.00,DEPT,3,T R,2,ROG,0129,AGRIC CONSTRUC & MAIN,"Porter,Wendell A;",R,8-9,ROG,0141
AOM,3333,$8.80,0179,3,M,7-9,ROG,0129,PESTICIDE APPLIC TECH,"Lee,Won Suk;",W,7,ROG,0129
AOM,4062,,0182,4,M W F,2,ROG,0129,PRIN FOOD ENGINEERING,"Leary,James Daniel;",T,6-7,ROG,0129
AOM,4062,,0906,4,M W F,2,ROG,0129,PRIN FOOD ENGINEERING,"Leary,James Daniel;",T,8-9,ROG,0129
