coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
MMC,2100,,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;",,,,
MMC,2100,,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;Mccrory,Sean P;",,,,
MMC,2100,,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;Moore,David L;",,,,
MMC,2100,,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Anguiano,Richard;Marino,Robert M;",,,,
MMC,2100,,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;Schlenker,David T;",,,,
MMC,3203,,049C,3,,,WEB,,ETHICS/PROBS MASS COM,"Mallicoat,Megan E;",,,,
MMC,3203,,0821,3,,,WEB,,ETHICS/PROBS MASS COM,"Robbert,Tiffany A;",,,,
MMC,3203,,0822,3,,,WEB,,ETHICS/PROBS MASS COM,"Robbert,Tiffany A;",,,,
MMC,3203,,15C4,3,,,WEB,,ETHICS/PROBS MASS COM,"Mallicoat,Megan E;",,,,
MMC,3203,,15DB,3,R,8-10,MAT,0105,ETHICS/PROBS MASS COM,"Stone,Michael J;",,,,
MMC,3203,,2E49,3,,,WEB,,ETHICS/PROBS MASS COM,"Cunha,Darlena M;",,,,
AFA,2000,,02CE,3,,,WEB,,INTR AFRICAN AMER STU,"Adejumo,Vincent E;",,,,
AFA,2000,,0242,3,M W F,4,LIT,0121,INTR AFRICAN AMER STU,"Henson,Bryce M;",,,,
AFA,2000,,0998,3,T,5-6,FLG,0285,INTR AFRICAN AMER STU,"Felima,Crystal A;",R,6,FLG,0285
AFA,2000,,179F,3,,,WEB,,INTR AFRICAN AMER STU,"Adejumo,Vincent E;",,,,
AFA,2000,,2517,3,T,4,LIT,0121,INTR AFRICAN AMER STU,"Nunn,Patricia Hilliard;",R,4-5,LIT,0121
AFA,3110,,12B6,3,,,WEB,,AFR AM/BLK ATLN THGHT,"Pearlman,Lauren;",,,,
AFA,3110,,149E,3,,,WEB,,AFR AM/BLK ATLN THGHT,"Hunter,Ishante L;",,,,
AFA,3110,,1787,3,,,WEB,,AFR AM/BLK ATLN THGHT,"Hunter,Ishante L;",,,,
AFA,3332,,0276,3,M W F,6,LIT,0113,BLK FEMIN/WOMAN THRY,"Celeste,Manoucheka;",,,,
AFA,3930,,0279,3,T,4,FAC,0127,BLACK WALL STREET,"Adejumo,Vincent E;",R,4-5,FAC,0127
AFA,3930,,028F,3,M,10,AND,0032,WOMEN AND ISLAM,"Simmons,Gwendolyn Delores;",W,1011,AND,0032
AFA,3930,,069C,3,M W F,8,TUR,2328,HAITIAN CULTURE & SOC,"Hebblethwaite,Benjamin John;",,,,
AFA,3930,,1362,3,,,WEB,,BLACK POWER MOVEMENT,"Kent,Kenneth A;",,,,
AFA,3930,,1377,3,T,1,TUR,2318,AMER CIVIL LIBERTIES,"Stafford,Samuel P;",R,1-2,TUR,2318
AFA,3930,,15CD,3,T,7,TUR,2333,ASIAN AFRICANAMERICAN,"Schueller,Malini Johar;",R,7-8,TUR,2333
AFA,3930,,159D,3,T,2-3,TUR,2322,AFRICAN AMER LIT 1,"Steverson,Delia Dennise;",R,3,TUR,2322
AFA,4135,,0259,3,,,WEB,,BLACK AM THEORIES,"Austin,Sharon Denise;",,,,
AFA,4352,,0253,3,T,5-6,LIT,0113,BLACK HAIR POLITICS,"Nunn,Patricia Hilliard;",R,6,LIT,0113
AFA,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Austin,Sharon Denise;",,,,
AFA,4905,,DEPT,2,TBA,,,,AFR AMER  IN PARIS,"Austin,Sharon Denise;",,,,
AFA,4931,,0587,3,M W F,5,PUGH,160,BLACK  LATINX UF HIST,"Morini,Ryan S;",,,,
AFA,4931,,1379,3,M W F,1,LEI,0207,"RACE, LAW & CONSTIT","Stafford,Samuel P;",,,,
AFA,4931,,1414,3,M W F,6,LIT,0121,INTL HIP HOP,"Henson,Bryce M;",,,,
AFA,4931,,1891,3,M W F,2,AND,0101,AFR AMER POLITICS,"Armstrong,Brandon D;",,,,
AFA,4936,,11BF,3,T,7,LIT,0121,SENIOR SEMINAR,"Nunn,Patricia Hilliard;",R,7-8,LIT,0121
AFA,4940,,DEPT,3,TBA,,,,AF AM INTERNSHIP,"Austin,Sharon Denise;",,,,
AFA,4970,,DEPT,3,TBA,,,,HONORS THESIS,"Austin,Sharon Denise;",,,,
AFS,2002,,0941,3,T,3,MAT,0107,AFRICAN EXPERIENCE,"Kane,Abdoulaye;",R,3-4,MAT,0107
AFS,3352,,2B93,3,T,3,CBD,0234,CULTURE HLTH ARTS AFR,STAFF;,R,3-4,CBD,0234
AFS,4935,,08GF,3,M W F,10,LIT,0201,SWAHILI TEXTS/CONTEXT,"Bwenge,Charles M;",,,,
AFS,4935,,0949,3,M,7,UST,0104,WOMEN/POLITICS IN AFR,"Leslie,Agness N;",W,7-8,UST,0104
AFS,4935,,DEPT,3,M,6-7,CSE,E221,AFROFUTURISM,"Sow,Alioune Badaradiam;",W,6,CSE,E221
AFS,4935,,14CF,3,T,7-8,TUR,2318,AFRICAN WOMEN WRITERS,"Lugano,Rose Sau;",R,8,TUR,2328
AFS,4935,,19F5,3,M W F,3,UST,0104,AFRICAN ORAL LITT,"Akinyemi,Akintunde;",,,,
AFS,6307,,19F1,3,R,6-8,CBD,0224,FND ECON SUST DEVELOP,"Serra,Renata;",,,,
AFS,6905,,063F,3,F,3-5,CBD,0216,DESIGN/METH. SUS PRAC,"Galloway,Glenn;",,,,
AFS,6905,,19FF,3,T,6-8,CBD,0230,GENDER&EMPOWER IN DEV,"Serra,Renata;",,,,
ABE,2012C,,0923,3,M W,2,ROG,0129,INTRO BIOLOGICAL ENGR,"Leary,James Daniel;",M,9,ROG,0129
ABE,2012C,,0990,3,M W,2,ROG,0129,INTRO BIOLOGICAL ENGR,"Leary,James Daniel;",M,8,ROG,0129
ABE,3000C,$64.13,DEPT,3,M W F,4,ROG,0129,APPLS BIOLOGICAL ENG,"Correll,Melanie J;",W,5-7,ROG,0129
ABE,3000C,$64.13,4148,3,M W F,4,ROG,0129,APPLS BIOLOGICAL ENG,"Correll,Melanie J;",F,5-6,ROG,0129
ABE,3212C,$30.00,1715,4,T,2-3,ROG,0211,LAND & WATER RES ENGR,"Munoz-Carpena,Rafael;",R,8-10,ROG,0283
ABE,3652C,$15.00,0137,3,T R,7,ROG,0129,PHYS/RHEOLOG PROP BIO,"Pelletier,William;",T,8-9,ROG,0129
ABE,3652C,$15.00,2632,3,T R,7,ROG,0129,PHYS/RHEOLOG PROP BIO,"Pelletier,William;",R,8-9,ROG,0129
ABE,4033,,01E5,3,T,4,ROG,0129,FUND & APPS BIOSENSOR,"McLamore,Eric;",R,4-5,ROG,0129
ABE,4034,,0542,3,T R,4-5,ROG,0283,REMOTE SENSING IN ENG,"Judge,Jasmeet;",,,,
ABE,4043C,,0138,2,M W,8,ROG,0110,BIOLOGICAL ENG DES 2,"McLamore,Eric;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,4913,,DEPT,3,T,8-10,PUGH,170,INTEG PROD/PROC DES 2,"Leary,James Daniel;Stanfill,R Keith;",,,,
ABE,4932,,04HE,3,M,3,ROG,0283,MDLG NATL-HUMAN SYSTM,"Muneepeerakul,Rachata;",W,2-3,ROG,0283
ABE,4932,,15D6,3,,,WEB,,LOGIS AG-FOOD CHAINS,"Berruto,Remigio;Busato,Patrizia;Zazueta Ranahan,Fedro S;",,,,
ABE,4949,,DEPT,VAR,TBA,,,,WK EXP BIOLOGICL ENGR,"Leary,James Daniel;",,,,
ABE,5038,,01FC,3,T,4,ROG,0129,DEV & APP BIOSENSORS,"McLamore,Eric;",R,4-5,ROG,0129
ABE,5646,,1042,3,T R,2-3,ROG,0283,BIOL & AG SYS SIMULA,"Asseng,Senthold;",,,,
ABE,5707C,$50.00,1B28,3,M W F,6,ROG,0211,AGRIC WASTE MANAGEMNT,"Pullammanappallil,P C;",,,,
ABE,6035,,108B,3,T R,4-5,ROG,0283,ADV REMOTE SENSING,"Judge,Jasmeet;",,,,
ABE,6615,,11CE,3,M W F,5,ROG,0106,ADV HEAT/MASS BIO SYS,"Pelletier,William;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ABE,6931,,084B,1,T,6,ROG,0110,SEMINAR,"Scholtz,Richard V,III;",,,,
ABE,6933,,04HF,3,M,3,ROG,0283,MDLG NATL-HUMAN SYSTM,"Muneepeerakul,Rachata;",W,2-3,ROG,0283
ABE,6933,,09G3,3,,,WEB,,LOGIS OF AG FOOD CHNS,"Berruto,Remigio;Busato,Patrizia;Zazueta Ranahan,Fedro S;",,,,
ABE,6933,,2H96,3,M   F,2,ROG,0106,ADV BIOSYSTEMS MDLING,"Huffaker,Ray G;Kiker,Gregory A;",W,8-10,ROG,0106
ABE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ABE,6971,,2A51,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,6974,,DEPT,VAR,TBA,,,,NONTHESIS PROJECT,STAFF;,,,,
ABE,6986,,1264,3,M W F,7,ROG,0110,AP MATH ENGR & AGRIC,"Scholtz,Richard V,III;",,,,
ABE,7979,,0158,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7980,,0159,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGG,5607,,22B4,3,,,WEB,,COMMUNICATING IN ACAD,"Li,Yuncong;Migliaccio,Kati White;",,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
AEC,3030C,$3.20,0160,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,2-3,ROL,0306
AEC,3030C,$3.20,0161,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,2-3,TUR,B310
AEC,3030C,$3.20,0162,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,4-5,ROL,0306
AEC,3030C,$3.20,0163,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,4-5,LEI,0104
AEC,3030C,$3.20,0164,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",W,4-5,ROL,0306
AEC,3030C,$3.20,0165,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,2-3,MCCB,3124
AEC,3030C,$3.20,0166,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,5-6,ROL,0306
AEC,3030C,$3.20,0167,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,4-5,ROL,0115
AEC,3030C,$3.20,0170,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,7-8,ROL,0306
AEC,3030C,$3.20,0171,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,7-8,WEIM,1070
AEC,3030C,$3.20,0179,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",W,2-3,ROL,0306
AEC,3030C,$3.20,0203,3,T,5-6,CLB,C130,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",W,2-3,MCCB,2102
AEC,3033C,$1.00,0175,3,M W F,2,CSE,E121,RESEARCH/BUSINES WRIT,"Perry,Marian Linda;",,,,
AEC,3033C,$1.00,3591,3,,,WEB,,RESEARCH/BUSINES WRIT,"Perry,Marian Linda;",,,,
AEC,3065,$2.00,DEPT,3,T,4,MCCA,2196,ISSUES IN AG & LIFE,"Raulerson,Rebekah G;",R,3-4,MCCA,2196
AEC,3065,$2.00,DEPT,3,TBA,,,,ISSUES IN AG & LIFE,"Bunch,James Charles;Raulerson,Rebekah G;",,,,
AEC,3065,$2.00,DEPT,3,TBA,,,,ISSUES IN AG & LIFE,"Lawson,Kati Mcwaters;",,,,
AEC,3070C,$115.00,DEPT,3,M,7-9,BRT,0107,DIGITAL MEDIA PRODUCT,"Telg,Ricky W;",W,9,BRT,0107
AEC,3073,$2.00,DEPT,3,M,4,ROL,0205,INTERCUL COMMUNICA,"Suarez,Cecilia E;",W,4-5,ROL,0205
AEC,3209,$2.50,DEPT,3,T,2-3,ROL,0115,INSTRUCT/EVENT PLAN,"Raulerson,Rebekah G;",R,2,ROL,0115
AEC,3209,$2.50,DEPT,3,TBA,,,,INSTRUCT/EVENT PLAN,"Lawson,Kati Mcwaters;",,,,
AEC,3322,,DEPT,3,T,6,MCCB,3096,MORAL LEADRSHP IN ANR,"Andenoro,Anthony Clyde;",R,6-7,MCCB,3096
AEC,3414,$16.00,7510,3,TBA,,,,LEADERSHIP DEVELOPMNT,"Sowcik,Matthew J;",,,,
AEC,4031,$91.00,DEPT,3,M,5,MCCB,2102,COM PROC AGR/LIFE SCI,"Perry,Marian Linda;",W,5-6,MCCB,2102
AEC,4035,$110.00,DEPT,3,TBA,,,,ADV AG COMMUNICA WRIT,"Lawson,Kati Mcwaters;",,,,
AEC,4035,$110.00,DEPT,3,T,2-3,BRT,0107,ADV AG COMMUNICA WRIT,"Lundy,Lisa Katherine;",R,2,BRT,0107
AEC,4036,$115.00,DEPT,3,M,2-4,BRT,0107,ADV AG COMMUNICA PROD,"Telg,Ricky W;",,,,
AEC,4052,$110.00,DEPT,3,,,WEB,,COMMUNIC CAMPAIGN STR,"Lawson,Kati Mcwaters;",,,,
AEC,4202,$11.40,DEPT,3,TBA,,,,CURRIC DEV/ASSESS TEC,"Barry,Debra Marie-Hope;",,,,
AEC,4202,$11.40,DEPT,3,T,2-3,ROL,0306,CURRIC DEV/ASSESS TEC,"Bunch,James Charles;",,,,
AEC,4224,$4.00,DEPT,3,TBA,,,,SP MTHDS TCHG AG EDUC,"Roberts II,Thomas G;",,,,
AEC,4224,$4.00,DEPT,3,TBA,,,,SP MTHDS TCHG AG EDUC,"Barry,Debra Marie-Hope;",,,,
AEC,4228,$144.15,DEPT,3,M,9,ROL,0306,LAB PRAC TCHG AGRIC,"Thoron,Andrew C;",T,8-10,MCCB,3108
AEC,4228,$144.15,DEPT,3,TBA,,,,LAB PRAC TCHG AGRIC,"Barry,Debra Marie-Hope;",,,,
AEC,4417,$12.33,DEPT,3,M,6-7,ROL,0205,LDRSHP PER & ORGCHNG,"Stedman,Nicole Lamee Perez;",W,6,ROL,0205
AEC,4434,,DEPT,3,T,7-8,ROL,0205,COMM/LDRSHP GRP/TEAMS,"Stedman,Nicole Lamee Perez;",R,8,ROL,0205
AEC,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
AEC,4905,,DEPT,3,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
AEC,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
AEC,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
AEC,4932,,DEPT,1,TBA,,,,ANS LAB FOR TEACHERS,"Hamilton,Karen Sue;",,,,
AEC,4932,,DEPT,1,M,8,FLG,0245,PERSONAL RESILIENCE,"Osborne,Edward Wayne;",,,,
AEC,4932,,DEPT,VAR,TBA,,,,STUDY ABROAD PANAMA,"Bunch,James Charles;Raulerson,Rebekah G;",,,,
AEC,4942,$20.00,DEPT,VAR,TBA,,,,AG ED STUD TCH INTERN,"Barry,Debra Marie-Hope;Thoron,Andrew C;",,,,
AEC,4943,,DEPT,VAR,TBA,,,,LDRDSHP DEVELP INTERN,"Stedman,Nicole Lamee Perez;",,,,
AEC,4944,,DEPT,VAR,TBA,,,,COOP EXTEN INTERNSHIP,"Harder,Amy Marie;",,,,
AEC,4948,,DEPT,VAR,TBA,,,,AGRI COMMUNICA INTERN,"Telg,Ricky W;",,,,
AEC,5032,$12.00,2067,3,T,2-3,BRT,0107,AG MEDIA WRITING,"Lundy,Lisa Katherine;",R,2,BRT,0107
AEC,5037,$39.74,0521,3,M,2-4,BRT,0107,AG MEDIA PRODUCTION,"Telg,Ricky W;",,,,
AEC,5227,$60.00,1D67,3,M,9,ROL,0306,TCH AG ED LAB FACILIT,"Thoron,Andrew C;",T,8-10,MCCB,3108
AEC,5416,,14HF,3,W,3-5,PSY,0129,CRIT/CREA THINK PROB,"Andenoro,Anthony Clyde;",,,,
AEC,5454,,DEPT,3,,,WEB,,LEADER DEV EXTEN/COMM,"Stedman,Nicole Lamee Perez;",,,,
AEC,5454,,DEPT,3,,,WEB,,LEADER DEV EXTEN/COMM,"Stedman,Nicole Lamee Perez;",,,,
AEC,5541,$29.00,1748,3,M,7-9,BRT,0107,COMM & INST TECH AG,"Telg,Ricky W;",W,9,BRT,0107
AEC,5544,$17.00,14E9,3,T,2-3,ROL,0306,CUR DVLP IN AG TECH,"Bunch,James Charles;",,,,
AEC,5545,$4.00,DEPT,3,TBA,,,,SPCL METH TEACHING AG,"Roberts II,Thomas G;",,,,
