coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ACG,6207,,2D42,2,M W,5-6,GER,0228,ACCOUNTING FOR RISK,"Madsen,Paul;",,,,
ACG,6207,,2D43,2,M W,7-8,GER,0228,ACCOUNTING FOR RISK,"Madsen,Paul;",,,,
ACG,6635,,09D6,2,M W,3-4,GER,0121,ISSUES AUDIT PRACTICE,"Knechel,W Robert;",,,,
ACG,6635,,09D7,2,M W,5-6,GER,0121,ISSUES AUDIT PRACTICE,"Knechel,W Robert;",,,,
ACG,6697,,1B22,2,T R,5-6,GER,0121,INFO SYS ASSURANCE,"Reppenhagen,David A;",,,,
ACG,6697,,1B38,2,T R,7-8,GER,0121,INFO SYS ASSURANCE,"Reppenhagen,David A;",,,,
ACG,6935,,2247,2,T R,7-8,GER,0121,CONTROLLERSHIP,"Leiby,Justin;",,,,
ACG,7885,,DEPT,4,TBA,,,,ACCOUNTING RESEARCH 1,"Asare,Stephen K;",,,,
ACG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Asare,Stephen K;",,,,
ACG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Asare,Stephen K;",,,,
TAX,5025,,03E9,2,T R,3-4,GER,0122,FEDERAL INCOME TAX 1,"Watson,Val Lucas;",,,,
TAX,5025,,03FC,2,T R,5-6,GER,0122,FEDERAL INCOME TAX 1,"Watson,Val Lucas;",,,,
TAX,5025,,03FD,2,T R,5-6,GER,0126,FEDERAL INCOME TAX 1,"Boyles,Jesse V;",,,,
TAX,5027,,03FE,2,T R,3-4,GER,0122,FEDERAL INCOME TAX 2,"Watson,Val Lucas;",,,,
TAX,5027,,03FF,2,T R,5-6,GER,0122,FEDERAL INCOME TAX 2,"Watson,Val Lucas;",,,,
TAX,5027,,03F0,2,T R,5-6,GER,0126,FEDERAL INCOME TAX 2,"Boyles,Jesse V;",,,,
TAX,6105,,01H9,2,M W,1-2,GER,0126,CORPORATE TAXATION,"Garvin,Deborah R;",,,,
TAX,6115,,2D54,2,T R,7-8,GER,0228,ADV. CORP. TAXATION,"Boyles,Jesse V;",,,,
TAX,6115,,2D57,2,T R,9-10,GER,0228,ADV. CORP. TAXATION,"Boyles,Jesse V;",,,,
TAX,6877,,2D60,2,M W,5-6,GER,0229,STATE AND LOCAL TAX,"Watson,Val Lucas;",,,,
TAX,6877,,2D61,2,M W,7-8,GER,0229,STATE AND LOCAL TAX,"Watson,Val Lucas;",,,,
ADV,3001,,2866,3,T,3-4,WEIM,1070,ADVERTISING STRATEGY,"Morton Padovano,Cynthia R;",R,4,WEIM,1070
ADV,3001,,5034,3,T,3,MCCB,2102,ADVERTISING STRATEGY,"Kim,Eunice E;",R,3-4,MAEB,0238
ADV,3008,,0052,3,T,3-4,MCCC,0100,PRINCIPLE OF ADVERTIS,"Weigold,Michael Fredrick;",R,3,MCCC,0100
ADV,3500,,1A41,3,T,5-6,NSC,0227,ADVERTISING RESEARCH,"Chen,Huan;",R,5,NSC,0227
ADV,3500,,11E5,3,M,4-5,WEIM,1070,ADVERTISING RESEARCH,"Wu,Linwan;",W,4,WEIM,1070
ADV,3502,$1.50,1B21,3,,,WEB,,ADVERTISING SALES,"Padovano,Robert;",,,,
ADV,4101,$13.50,02D2,3,M W,6-7,WEIM,2056,COPY & VISUALIZATION,"Torres,Bienvenido,III;",,,,
ADV,4101,$13.50,0618,3,T,3-4,WEIM,2050,COPY & VISUALIZATION,"Simmons,Justin C;",R,3-4,WEIM,2056
ADV,4101,$13.50,8306,3,M,3-4,WEIM,3020,COPY & VISUALIZATION,"Page,Kara Lowe;",R,6-7,WEIM,2056
ADV,4101,$13.50,8883,3,WR,8-9,WEIM,2056,COPY & VISUALIZATION,"Torres,Bienvenido,III;",,,,
ADV,4300,,1A30,3,T,8-9,WEIM,1084,MEDIA PLANNING,"Wen,Jing;",R,9,WEIM,1084
ADV,4300,,104C,3,T,6,FLG,0260,MEDIA PLANNING,"Michaelson,Laurie;",R,5-6,FLG,0260
ADV,4400,$1.50,5526,3,,,WEB,,INTERNATNL ADVERTISNG,"Ju,Ilyoung;",,,,
ADV,4800,$13.50,1040,3,R,4-6,WEIM,G030,ADVERTISING CAMPAIGNS,"Morris,Jon D;",,,,
ADV,4800,$13.50,3523,3,T,5-7,WEIM,G030,ADVERTISING CAMPAIGNS,"Wilson,David Winslow;",,,,
ADV,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,"Kelleher,Thomas A;",,,,
ADV,4930,,24AB,3,T,1011,WEIM,2058,BREAK THE INTERNET,"Torres,Bienvenido,III;",R,10,WEIM,2058
ADV,4930,,7040,3,W,3-5,WEIM,G030,GREAT IDEAS IN ADV,"Morris,Jon D;",,,,
ADV,4940,,DEPT,VAR,,,WEB,,ADVERTISING INTERNSHP,"Kelleher,Thomas A;",,,,
MMC,2100,$1.50,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;",,,,
MMC,2100,$1.50,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;Mccrory,Sean P;",,,,
MMC,2100,$1.50,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;Moore,David L;",,,,
MMC,2100,$1.50,DEPT,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;",,,,
MMC,3203,$1.50,214E,3,,,WEB,,ETHICS/PROBS MASS COM,"Kelleher,Thomas A;",,,,
AFA,2000,$16.53,09E4,3,,,WEB,,INTR AFRICAN AMER STU,"Adejumo,Vincent E;",,,,
AFA,2000,$1.50,11C1,3,,,WEB,,INTR AFRICAN AMER STU,"Adejumo,Vincent E;",,,,
AFA,2000,,5460,3,T,2-3,MAT,0112,INTR AFRICAN AMER STU,"Kendi,Ibram X;",R,3,MAT,0112
AFA,3110,$16.53,087A,3,,,WEB,,AFR AM/BLK ATLN THGHT,"Hart,Evan Elizabeth;",,,,
AFA,3110,,15A1,3,M W F,4,LIT,0207,AFR AM/BLK ATLN THGHT,"Hart,Evan Elizabeth;",,,,
AFA,3930,,02DB,3,M W F,4,ROG,0129,INTER HAITIAN CREO 1,"Hebblethwaite,Benjamin John;",,,,
AFA,3930,,05F5,3,T,8-9,MAT,0119,MARTIN AND MALCOLM,"Simmons,Gwendolyn Delores;",R,9,MAT,0119
AFA,3930,,1E39,3,T,5-6,LAR,0330,RACE VIOLENCE & STATE,"Hosbey,Justin T;",R,6,LAR,0330
AFA,3930,,1E66,3,T,1,TUR,2319,AMER CIVIL LIBERTIES,"Stafford,Samuel P;",R,1-2,TUR,2319
AFA,3930,$1.50,1012,3,,,WEB,,BLACK POWER MOVEMENT,"Kent,Kenneth A;",,,,
AFA,3930,,1238,3,M W F,3,MAT,0004,BLACK MASCULINITY,"Adejumo,Vincent E;",,,,
AFA,3930,,129G,3,M W F,2,TUR,2334,BLACK LIVES MATTER,"Pearlman,Lauren;",,,,
AFA,3930,,15A9,3,M W F,6,FAC,0127,BLACK WOMENS HEALTH,"Hart,Evan Elizabeth;",,,,
AFA,3930,,22D6,3,M W F,1,LEI,0207,AM CONSTITUTIONAL LAW,"Stafford,Samuel P;",,,,
AFA,3930,,228C,3,T,1011,FLI,0119,INTRO HIST OF HAITI,"Geggus,David P;",R,10,FLI,0119
AFA,3930,,23AD,3,W,6-8,TUR,2336,AFR AMER LIT 2,"Reid,Mark Allen;",,,,
AFA,3930,,2419,3,M,8,FAC,0201,AFR-AMER ART 1600-PRE,"Elder,Nicole;",W,7-8,FAC,0201
AFA,3930,,245D,3,T,5-6,TUR,L011,GEOGRAPHY OF AFRICA,"Mcdade-Gordon,Barbara Elizabeth;",R,6,TUR,L011
AFA,4352,,1C86,3,T,2-3,MAT,0007,BLACK HAIR POLITICS,"Nunn,Patricia Hilliard;",R,3,MAT,0007
AFA,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Austin,Sharon Denise;",,,,
AFA,4905,,DEPT,3,TBA,,,,INDIVIDUAL STUDY,"Austin,Sharon Denise;",,,,
AFA,4931,,06BF,3,T,5-6,FAC,0127,AFRICAN AMER POLITICS,"Austin,Sharon Denise;",R,6,LIT,0121
AFA,4931,,1E73,3,M W F,7,AND,0101,BLACK WOMEN WRITERS,"Gill-Sadler,Randi K;",,,,
AFA,4931,$1.50,14D0,3,,,WEB,,RACE LAW & HEALTH,"Jenkins,Kevin A;",,,,
AFA,4931,,23AF,3,T,6-8,MAT,0116,HARLEM RENAISSANCE,"Reid,Mark Allen;",,,,
AFA,4936,,1H32,3,T,7,FLI,0111,AFRICAN-AM SEN SEM 1,"Nunn,Patricia Hilliard;",R,7-8,FLI,0111
AFA,4937,,22D0,3,T,8-9,LIT,0235,AFRICAN-AM SEN SEM 2,"Nunn,Patricia Hilliard;",R,9,LIT,0235
AFA,4940,,DEPT,3,TBA,,,,AF AM. INTERNSHIP,"Austin,Sharon Denise;",,,,
AFA,4970,,DEPT,3,TBA,,,,HONORS THESIS,"Austin,Sharon Denise;",,,,
AFS,4935,,038H,3,M,10E1,TUR,2333,GLOBAL GENDER VIOLENC,"Abramowitz,Sharon Alane;",,,,
AFS,4935,,04DD,3,M,2,CBD,0230,LAUGHTER IN AFRICA,"Sow,Alioune Badaradiam;",W,3-4,CBD,0230
AFS,4935,,1G25,3,T,7,TUR,2333,GENDER & DEV. IN AFRI,"Serra,Renata;",R,7-8,TUR,2333
AFS,4935,,11H0,3,T,5-6,MAT,0107,ISLAM IN AFRICA,"Ostebo,Terje;",R,6,MAT,0107
AFS,4935,,13C8,3,T,4,TUR,1315,GLOBAL AFRICA,"Kane,Abdoulaye;",R,4-5,TUR,2336
AFS,4935,,19H7,3,T,6-8,MAT,0014,DIASPORAS OF AFRICA,"Kane,Abdoulaye;",,,,
AFS,4935,,216B,3,T R,2-3,MAT,0016,AFRICN ECONOMIC DEVEL,"Serra,Renata;",,,,
AFS,4935,,2279,3,T,8-9,MCCB,1108,SWAHILI TEXTS&CONTEXT,"Bwenge,Charles M;",R,9,MCCB,1108
AFS,4935,,2281,3,T,5-6,LIT,0237,AFRICAN BUSINESS CULT,"Bwenge,Charles M;",R,6,LIT,0237
AFS,5061,,DEPT,1,TBA,,,,AFRICANA BIBLIOGRAPHY,"Reboussin,Daniel A;",,,,
AFS,6305,,1E24,3,T,3,NPB,1216,DEV THEORY & PRAC INT,"Paulson,Susan;Schmink,Marianne C;",R,3-4,FLG,0275
AFS,6905,,DEPT,3,TBA,,,,SAHEL SEMINAR,"Villalon,Leonardo Alfonso;",,,,
AFS,6905,,0397,3,M,10E1,TUR,2333,GLOBAL GENDER VIOLENC,"Abramowitz,Sharon Alane;",,,,
AFS,6905,,046D,3,R,7-9,MAT,0010,CONSERVATION/DEV PRAC,"Galloway,Glenn;",,,,
AFS,6905,,0460,3,T,3-5,MAEB,0238,DEVELOPMENT ADMINS,"Galloway,Glenn;",,,,
AFS,6905,,1B30,3,W,7-9,TUR,3018,PROTECT AREAS MGMT AF,"Child,Brian Anthony;",,,,
AFS,6905,,1D98,3,T,5-6,MAT,0107,ISLAM IN AFRICA,"Ostebo,Terje;",R,6,MAT,0107
AFS,6905,,19E8,3,T,6-8,MAT,0014,DIASPORAS OF AFRICA,"Kane,Abdoulaye;",,,,
AFS,6905,,22B9,3,M,2-4,MAT,0151,SEM. AFRICAN POLITICS,"Elischer,Sebastian;",,,,
ABE,2012C,,0127,3,M W,4,ROG,0110,INTRO BIOLOGICAL ENGR,"Leary,James Daniel;",M,8,ROG,0211
ABE,2012C,,03H5,3,M W,4,ROG,0110,INTRO BIOLOGICAL ENGR,"Leary,James Daniel;",M,9,ROG,0211
ABE,3612C,,0129,4,M W F,5,ROG,0129,HEAT/MASS TRANS BIOL,"Pelletier,William;",R,8-10,ROG,0129
ABE,4042C,,0128,2,W,7,ROG,0110,BIOLOGICAL ENG DESN 1,"Scholtz,Richard V,III;",F,7-8,ROG,0110
ABE,4171,,04HC,3,T R,2-3,ROG,0110,POWER/MACH BIOLOG SYS,"Burks,Thomas Francis;",,,,
ABE,4231C,$30.00,0490,4,M W F,6,ROG,0211,IRRIGA/DRAINAGE ENGR,"Scholtz,Richard V,III;",T,5-7,ROG,0106
ABE,4662,,8059,3,M W F,3,ROG,0110,QUANTIFICA BIOL PROC,"Correll,Melanie J;",,,,
ABE,4812,$15.00,0047,4,M W F,6,ROG,0110,FOOD ENGINEER UNIT OP,"Pullammanappallil,P C;",M,7-8,ROG,0110
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,4912,,DEPT,3,T,8-10,PUGH,170,INTEG PROD/PROC DES 1,"Leary,James Daniel;",,,,
ABE,4932,,DEPT,2,T,8-9,ROG,0283,GRANT WRITING,"McLamore,Eric;",,,,
ABE,4932,,183C,3,T R,4,RNK,0230,BIOPROCESS ENGINEERNG,"Pullammanappallil,P C;",R,5,TUR,2305
ABE,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,"Leary,James Daniel;",,,,
ABE,5332,,DEPT,3,T R,6-7,ROG,0283,ADV AGRIC STRUCTURES,"Bucklin,Ray A;",,,,
ABE,5442,,3754,3,T R,4,RNK,0230,ADV PROCESS ENGINEER,"Pullammanappallil,P C;",R,5,TUR,2305
ABE,5643C,,0413,3,T R,3,ROG,0211,BIOLOGICAL SYS MODEL,"Huffaker,Ray G;Kiker,Gregory A;",W,8-10,ROG,0211
ABE,5707C,$50.00,209E,3,T,7,ROG,0110,AGRIC WASTE MANAGEMNT,"Pullammanappallil,P C;",R,7-8,ROG,0110
ABE,5815C,,1532,4,M W F,6,ROG,0110,FOOD/BIOPROC ENGR DES,"Pullammanappallil,P C;",M,7-8,ROG,0110
ABE,6254,,209F,3,M W F,5,ROG,0106,SIMULA AG WATERSHED,"Munoz-Carpena,Rafael;",,,,
ABE,6266,,01E2,3,T R,4-5,ROG,0211,NANOTECH IN WATER RSH,"Gao,Bin;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,6931,,4190,1,M,7,ROG,0283,SEMINAR,"Scholtz,Richard V,III;",,,,
ABE,6933,,05C6,2,T,8-9,ROG,0283,GRANT WRITING,"McLamore,Eric;",,,,
ABE,6933,$1.50,191F,3,,,WEB,,IRRIG PRIN & MANAGMT,"Dukes,Michael D;Migliaccio,Kati White;",,,,
ABE,6933,,2F86,3,M,2-4,ROG,0283,DATA DIGNOSTICS,"Huffaker,Ray G;",,,,
ABE,6933,,2080,3,M W,6-7,MCCC,0426,AP RGRSN & DSGN EXPRM,"Bliznyuk,Nikolay A;",,,,
ABE,6933,,2084,3,M W F,4,ROG,0211,STOCH MDLNG ECOL-HYDR,"Muneepeerakul,Rachata;",,,,
ABE,6933,$1.50,DEPT,3,TBA,,,,IRRIG PRIN & MANAGMT,"Dukes,Michael D;Migliaccio,Kati White;",,,,
ABE,6933,,26BH,3,R,8-10,MCCC,0426,ADV STAT PROGRAMMING,"Bliznyuk,Nikolay A;",,,,
ABE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ABE,6971,,0141,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,7979,,0143,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7980,,9755,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
AEC,3030C,$2.20,0145,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Colclasure,Blake C;",M,3-4,ROL,0306
AEC,3030C,$2.20,0146,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;LaRose,Sarah E;",M,3-4,BLK,0415
AEC,3030C,$2.20,0147,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Rogers,Tiffany M;",W,6-7,ROL,0306
AEC,3030C,$2.20,0148,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;LaRose,Sarah E;",W,6-7,MAT,0108
AEC,3030C,$2.20,0151,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Colclasure,Blake C;",M,6-7,ROL,0306
AEC,3030C,$2.20,0152,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Rogers,Tiffany M;",M,6-7,WEIL,0279
AEC,3030C,$2.20,0153,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Rogers,Tiffany M;",R,7-8,ROL,0306
AEC,3030C,$2.20,0154,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Manning,Rachel A;",R,7-8,CBD,0224
AEC,3030C,$2.20,0155,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;LaRose,Sarah E;",F,7-8,ROL,0306
AEC,3030C,$2.20,0156,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Colclasure,Blake C;",F,7-8,WEIL,0279
AEC,3030C,$2.20,1440,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Colclasure,Blake C;",W,3-4,ROL,0306
AEC,3030C,$2.20,1530,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;LaRose,Sarah E;",W,3-4,RNK,0106
AEC,3030C,$2.20,3702,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Rogers,Tiffany M;",T,7-8,ROL,0306
AEC,3030C,$2.20,3703,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Manning,Rachel A;",T,7-8,MAT,0013
AEC,3033C,$1.00,1582,3,M W F,2,TUR,L005,RESEARCH/BUSINES WRIT,"Lange,Makenna R;",,,,
AEC,3033C,$1.00,6406,3,M W F,3,FAB,0103,RESEARCH/BUSINES WRIT,"Perry,Marian Linda;",,,,
AEC,3070C,$109.00,DEPT,3,M,7,ROL,0205,DIGITAL MEDIA PRODUCT,"Telg,Ricky W;",W,7-9,ROL,0205
AEC,3073,$3.00,4331,3,T,4-5,ROL,0115,INTERCUL COMMUNICA,"Niewoehner,Jera L;",R,5,ROL,0115
AEC,3209,$3.00,5035,3,M,2-3,ROL,0115,INSTRUCT/EVENT PLAN,"Raulerson,Rebekah G;",W,2,ROL,0115
AEC,3413,$11.00,0854,3,M,5,MCCB,3096,INTERPERSONAL LEADERS,"Andenoro,Anthony Clyde;",W,5-6,MCCB,3096
AEC,3414,$32.00,0165,3,M W F,3,FLG,0270,LEADERSHIP DEVELOPMNT,"Stedman,Nicole Lamee Perez;",,,,
AEC,4031,$114.00,9067,3,T,6,ROL,0115,COM PROC AGR/LIFE SCI,"Perry,Marian Linda;",R,6-7,ROL,0115
AEC,4052,$97.00,DEPT,3,T,4-5,BRT,0107,COMMUNIC CAMPAIGN STR,"Lundy,Lisa Katherine;",R,5,BRT,0107
AEC,4065,$3.00,0596,3,M,4,ROL,0205,ISSUES IN AG & LIFE,"Raulerson,Rebekah G;",W,3-4,ROL,0205
AEC,4200,$18.04,DEPT,3,TBA,,,,TCH METHODS IN AG ED,"Dyer,James E;",,,,
AEC,4224,$11.50,DEPT,3,TBA,,,,SP MTHDS TCHG AG EDUC,"Dyer,James E;",,,,
AEC,4228,$145.65,DEPT,3,TBA,,,,LAB PRAC TCHG AGRIC,"Dyer,James E;",,,,
AEC,4323,$14.00,04H6,3,M W F,5,ROL,0306,DEV & PHIL AG EDUCA,"Myers,Brian E;",,,,
AEC,4323,$14.00,DEPT,3,TBA,,,,DEV & PHIL AG EDUCA,"Dyer,James E;",,,,
AEC,4434,,06C4,3,M,8,MCCA,2196,COMM/LDRSHP GRP/TEAMS,"Lamm,Kevan Warren;",W,8-9,MCCA,2196
AEC,4504,$13.00,05AF,3,F,2-4,ROL,0306,CURRIC & PROGRAM PLAN,"Colclasure,Blake C;Thoron,Andrew C;",,,,
AEC,4504,$13.00,DEPT,3,TBA,,,,CURRIC & PROGRAM PLAN,"Dyer,James E;",,,,
AEC,4932,,DEPT,VAR,TBA,,,,TCH INDUCTION PROGRAM,"Dyer,James E;",,,,
AEC,4932,,DEPT,3,TBA,,,,TCH READ CONTENT AREA,"Dyer,James E;",,,,
AEC,4932,,DEPT,3,TBA,,,,ESOL STRAT FOR ANR,"Dyer,James E;",,,,
AEC,4932,,033F,3,T,2,WEIM,1070,DIG COMM & RSRCH METH,"Lundy,Lisa Katherine;",R,2-3,WEIM,1070
AEC,4932,,14HC,3,T,8,MCCA,2186,APPROACH TO LEADERSHP,"Carter,Hannah S;Chiarelli,Elio,Jr;",R,8-9,MCCA,2186
AEC,4942,$7.00,DEPT,VAR,TBA,,,,AGRIC EDUC INTERNSHIP,"Thoron,Andrew C;",,,,
AEC,4942,$7.00,DEPT,VAR,TBA,,,,AGRIC EDUC INTERNSHIP,"Dyer,James E;",,,,
AEC,4943,,DEPT,VAR,TBA,,,,LDRDSHP DEVELP INTERN,"Stedman,Nicole Lamee Perez;",,,,
AEC,4944,,DEPT,VAR,TBA,,,,COOP EXTEN INTERNSHIP,"Harder,Amy Marie;",,,,
AEC,4948,,DEPT,VAR,TBA,,,,AGRI COMMUNICA INTERN,"Telg,Ricky W;",,,,
AEC,5324,$14.00,23AG,3,M W F,5,ROL,0306,PHILOS & DEVEL AG ED,"Myers,Brian E;",,,,
AEC,5454,,19DC,3,M,8-10,ROL,0306,LEADER DEV EXTEN/COMM,"Stedman,Nicole Lamee Perez;",,,,
AEC,5541,$20.50,DEPT,3,,,WEB,,COMM & INST TECH AG,"Telg,Ricky W;",,,,
AEC,5541,$19.00,23A6,3,,,WEB,,COMM & INST TECH AG,"Telg,Ricky W;",,,,
AEC,5541,$19.00,DEPT,3,M,7,ROL,0205,COMM & INST TECH AG,"Telg,Ricky W;",W,7-9,ROL,0205
AEC,5546,,DEPT,3,TBA,,,,PROG PLANNING AG EDU,"Dyer,James E;",,,,
AEC,5546,,23AA,3,F,2-4,ROL,0306,PROG PLANNING AG EDU,"Thoron,Andrew C;",,,,
AEC,6211,$5.00,151E,3,T,2-3,ROL,0306,DEL ED PRGMS AG SET,"Roberts II,Thomas G;",R,2,ROL,0306
AEC,6211,$6.50,DEPT,3,,,WEB,,DEL ED PRGMS AG SET,"Roberts II,Thomas G;",,,,
AEC,6211,$5.00,23B1,3,,,WEB,,DEL ED PRGMS AG SET,"Roberts II,Thomas G;",,,,
AEC,6300,,5073,3,M,3-5,TUR,2334,METH OF PLAN CHANGE,"Harder,Amy Marie;",,,,
AEC,6543,,1E50,3,W,8-10,ROL,0306,TEACH & LEARN THEO AP,"Thoron,Andrew C;",,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Thoron,Andrew C;",,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,"Israel,Glenn D;Rumble,Joy N;",,,,
AEC,6912,,DEPT,VAR,,,WEB,,NONTHESIS RESEARCH,"Barrick,R Kirby;Harder,Amy Marie;Roberts II,Thomas G;",,,,
AEC,6932,,03G7,3,T,8-10,TUR,2349,QUAL RESEARCH METHODS,"Galindo,Sebastian;",,,,
AEC,6932,,DEPT,VAR,T,4-5,BRT,0107,COMM CAMPAIGN STRAT,"Lundy,Lisa Katherine;",R,5,BRT,0107
