coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
PCB,4723C,$1.00,DEPT,5,T R,7-8,TUR,L007,PHYS/MOL BIO OF ANIMS,"Julian,David;Kelley,Michelle E;",T,3-5,WEIL,0408E
PCB,4723C,$1.00,4613,5,T R,7-8,TUR,L007,PHYS/MOL BIO OF ANIMS,"Julian,David;Kelley,Michelle E;",W,7-9,WEIL,0408E
PCB,4723C,$1.00,4615,5,T R,7-8,TUR,L007,PHYS/MOL BIO OF ANIMS,"Julian,David;Kelley,Michelle E;",R,3-5,WEIL,0408E
PCB,4723C,$1.00,5052,5,T R,7-8,TUR,L007,PHYS/MOL BIO OF ANIMS,"Julian,David;Kelley,Michelle E;",T,3-5,WEIL,0408E
PCB,4723C,$1.00,5054,5,T R,7-8,TUR,L007,PHYS/MOL BIO OF ANIMS,"Julian,David;Sasson,Daniel A;",W,3-5,WEIL,0408E
PCB,6049,,DEPT,1,W,E1E2,ROG,0106,FRONTIERS IN ECOLOGY,"Osenberg,Craig Warren;",,,,
PCB,6049,,DEPT,1,W,5-6,MAT,0015,SPATIAL DYNCOLLOQUIUM,"Osenberg,Craig Warren;",,,,
PCB,6049,,DEPT,3,M,6-8,PSY,0129,QSE3 WORKSHOP,"Martcheva,Maia;Osenberg,Craig Warren;",,,,
ZOO,2303C,$43.00,05H9,4,M W F,10,LIT,0109,VERTEBRATE ZOOLOGY,"Holliday,Jill A;Wixson,Joel G;",T,10E1,CRR,0120
ZOO,2303C,$43.00,1945,4,M W F,10,LIT,0109,VERTEBRATE ZOOLOGY,"Holliday,Jill A;Kilmer,John A;",M,7-9,CRR,0120
ZOO,2303C,$43.00,1978,4,M W F,10,LIT,0109,VERTEBRATE ZOOLOGY,"Holliday,Jill A;Wixson,Joel G;",T,7-9,CRR,0120
ZOO,2303C,$43.00,2021,4,M W F,10,LIT,0109,VERTEBRATE ZOOLOGY,"Holliday,Jill A;Kilmer,John A;",W,7-9,CRR,0120
ZOO,2303C,$43.00,2022,4,M W F,10,LIT,0109,VERTEBRATE ZOOLOGY,"Holliday,Jill A;Wixson,Joel G;",R,7-9,CRR,0120
ZOO,3603C,$3.00,7357,4,T R,3-4,BAR,0211,EVOLU DEVELOPME BIOL,"Levy,Hazel C;",,,,
ZOO,3713C,$56.00,051D,4,M W F,2,NPB,1002,FUNCT VERT ANATOMY,"Holliday,Jill A;Zarate,Patricia M;",M,7-10,CRR,0109
ZOO,3713C,$56.00,4623,4,M W F,2,NPB,1002,FUNCT VERT ANATOMY,"Botteri,Nicole L;Holliday,Jill A;",T,7-10,CRR,0109
ZOO,3713C,$56.00,4624,4,M W F,2,NPB,1002,FUNCT VERT ANATOMY,"Botteri,Nicole L;Holliday,Jill A;Randall,Zachary S;",W,7-10,CRR,0109
ZOO,3713C,$56.00,4625,4,M W F,2,NPB,1002,FUNCT VERT ANATOMY,"Holliday,Jill A;Randall,Zachary S;",R,7-10,CRR,0109
ZOO,4307C,,079G,4,M W F,10,LIT,0109,VERT BIODIVERSITY,"Holliday,Jill A;Wixson,Joel G;",T,10E1,CRR,0120
ZOO,4307C,,08AE,4,M W F,10,LIT,0109,VERT BIODIVERSITY,"Holliday,Jill A;Kilmer,John A;",M,7-9,CRR,0120
ZOO,4307C,,08A0,4,M W F,10,LIT,0109,VERT BIODIVERSITY,"Holliday,Jill A;Wixson,Joel G;",T,7-9,CRR,0120
ZOO,4307C,,08A1,4,M W F,10,LIT,0109,VERT BIODIVERSITY,"Holliday,Jill A;Kilmer,John A;",W,7-9,CRR,0120
ZOO,4307C,,08A2,4,M W F,10,LIT,0109,VERT BIODIVERSITY,"Holliday,Jill A;Wixson,Joel G;",R,7-9,CRR,0120
ZOO,4905,,DEPT,VAR,TBA,,,,INDIV STUDIES ZOOLOGY,"Harmon,Alice Claire;",,,,
ZOO,4926,,052H,3,R,10E1,BAR,0211,HIST EVOL INFEC DISEA,"Smocovitis,Vassiliki B;",,,,
ZOO,4926,,1E93,3,T,2-3,WM,0202,CLIMATE CHANGE BIO,"Lichstein,Jeremy W;",R,2,WM,0202
ZOO,4940,,DEPT,2,TBA,,,,TEACHING INTERNSHIP,"Harmon,Alice Claire;",,,,
ZOO,6005,$15.00,DEPT,4,T R,3-4,CRR,0109,INTEGRATED PRINCPLS 1,"Rudolph,Arthur B;St Mary,Colette Marie;",,,,
ZOO,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDIES,"Harmon,Alice Claire;",,,,
ZOO,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Harmon,Alice Claire;",,,,
ZOO,6920,,DEPT,1,T R,8-9,BAR,0211,COLLOQUIUM,"Harmon,Alice Claire;",,,,
ZOO,6927,,081H,2,T,7-8,ROG,0110,BROADER IMPAC SCI SOC,"MacFadden,Bruce J;Reed,David Lee;",,,,
ZOO,6927,,1E89,2,R,5-6,BLK,0315,SEM IN MOLECULAR EVO,"Miyamoto,Michael Masao;",,,,
ZOO,6927,,1E90,3,T R,2-3,MCCA,2196,STAT INF STOC ECO&EVO,"Ponciano Castellanos,Jose Miguel;",,,,
ZOO,6927,,DEPT,2,TBA,,,,FL VERT PALEONTOLOGY,"Bloch,Jonathan I;",,,,
ZOO,6927,,DEPT,VAR,TBA,,,,SPECIAL TOPICS,"Harmon,Alice Claire;",,,,
ZOO,6927,,DEPT,1,M,2,YON,0326,SPICE SEMINAR,"Gillooly,James F;",,,,
ZOO,6927,,DEPT,1,W,8,MCCB,G108,BIO LAB INSTRUCT METH,"Spencer,William E,Jr;",,,,
ZOO,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Harmon,Alice Claire;",,,,
ZOO,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Harmon,Alice Claire;",,,,
ZOO,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Harmon,Alice Claire;",,,,
BME,1008,,7901,1,W,9,NEB,0202,INTRO BIOMED ENGINEER,"Allen,Kyle;",,,,
BME,3053L,,DEPT,1,T,3,NEB,0350,COMP APP BME,"Gilland,David R;",,,,
BME,4409,,DEPT,3,M W F,3,NEB,0101,QUANT PHYSIOLOGY,"Van Oostrom,Johannes H;",,,,
BME,4503,,DEPT,3,M W F,8,NEB,0101,BIOMEDICAL INSTRUMENT,"Sadleir,Rosalind Jane;",,,,
BME,4503L,,DEPT,1,T,6-8,NSC,0406,BIOMED INSTRUMENT LAB,"Gunduz,Aysegul;Schumacher,James F;",,,,
BME,4931,,DEPT,3,T,5,CHE,0316,BIOMAT FOR TISSUE ENG,"McFetridge,Peter S;",R,7-8,CHE,0316
BME,5401,,0064,3,M W F,3,NEB,0101,BIOMED ENGR & PHYS 1,"Van Oostrom,Johannes H;",,,,
BME,5500,,5674,3,M W F,8,NEB,0101,BIOMD INSTRUMENTATION,"Sadleir,Rosalind Jane;",,,,
BME,5703,,DEPT,3,M W F,9,CHE,0316,STATISTICAL METHODS,"Ding,Mingzhou;",,,,
BME,6010,,DEPT,3,F,5,HPNP,G109,CLIN PRECEPTORSHIP,"Carney,Paul Richard;",,,,
BME,6330,,5616,3,T,5,CHE,0316,CELL/TISSUE ENGINEER,"McFetridge,Peter S;",R,7-8,CHE,0316
BME,6502,,1H91,3,T,8-9,CHE,0316,INTRO TO MEDICAL IMAG,"Jiang,Huabei;",R,9,CHE,0316
BME,6505,,12B2,3,T R,7-8,THC,G101,ADV DIAG RAD PHYS,"Arreola,Manuel Munoz;Rill,Lynn Neitzey;",,,,
BME,6533,,1H92,3,T,2-3,MAEB,0238,RADIOLOGIC ANATOMY,"Hintenlang,David Eric;",R,3,MAEB,0238
BME,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
BME,6907,,DEPT,VAR,TBA,,,,BME PROJECT,STAFF;,,,,
BME,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
BME,6936,,4269,1,M,5,NEB,0101,BIOMED ENGR SEMINAR,"Allen,Kyle;",,,,
BME,6938,,1A63,3,T,4,CHE,0316,BIOMATRL IMMUNO-MODUL,"Keselowsky,Benjamin G;",R,4-5,CHE,0316
BME,6938,$24.00,1H89,3,T,6-7,CSE,E122,MEDICAL PHYSICS,"Gilland,David R;Hintenlang,David Eric;",R,6,CSE,E122
BME,6938,$24.00,1H90,3,M W F,9,CSE,E107,RAD PHYS/MEASUR DOSIM,"Bolch,Wesley Emmett;",,,,
BME,6938,,123C,3,M W,8-9,SMPB,1115,THERAPY RAD PHYS III,"Liu,Chihray;",,,,
BME,6938,,8132,3,W,5-7,NPB,1200,FDTN NE & CNS DISEASE,"Ormerod,Brandi K;",,,,
BME,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
BME,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
BME,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
GMS,6819,,DEPT,2,W,7-8,MBI,3101,DES & CNDT CLIN TRL 2,"Devidas,Meenakshi;Jones,Tamekia L;Naranjo,Arlene H;",,,,
GMS,6861,,6189,3,R,2-4,MBI,3101,APPLIED BIOSTATS I,"Lu,Xiaomin;",,,,
PHC,6020,,DEPT,3,T,7-8,DAU,0433,CLINICAL TRIALS MTHDS,"Lu,Xiaomin;",R,7,DAU,0433
PHC,6050C,,DEPT,3,M,7,UST,0104,BIOSTATIS METHODS 1,"Chi,Yueh-Yun;",W,7-8,UST,0104
PHC,6063,,DEPT,3,W,E1E3,DAU,0433,BIOSTAT CONSULTING,"Wu,Samuel Shangwu;",,,,
PHC,6937,,DEPT,VAR,TBA,,,,SPEC TOP PUBLIC HLTH,"Brumback,Babette A;",,,,
PHC,6937,,DEPT,VAR,M,9,DAU,0433,JOURNAL CLUB,"Mcgorray,Susan P;",,,,
PHC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Brumback,Babette A;Longini,Ira M;Wu,Samuel Shangwu;",,,,
PHC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
BCN,1001,,3407,1,M,5,RNK,0110,INTRO BUILD CONSTRUCT,"Oppenheim,Paul;",,,,
BCN,1210,,0626,3,M W F,6,RNK,0110,CONSTRN MATERIALS,"Burgett,Joe M;",,,,
BCN,1251C,,0627,3,T R,8-9,RNK,0210,CONSTRUCTION DRAWING,"Holtzhower,Darby L;",,,,
BCN,1582,,01CH,3,M,7-8,RNK,0110,INTERNAT SUSTAIN DEV,"Olbina,Svetlana;",W,7,RNK,0110
BCN,1582,,0256,3,T,6-7,RNK,0110,INTERNAT SUSTAIN DEV,"Srinivasan,Ravi Shankar;",R,6,RNK,0110
BCN,2405C,,DEPT,4,M   F,7-8,RNK,0210,CONSTRUC MECHANICS,"Shanker,Ajay;",W,7,RNK,0210
BCN,3012,$3.00,DEPT,3,,,WEB,,HISTORY OF CONSTRN,"Smailes,Richard Lee;",,,,
BCN,3012,,4572,3,M W F,4,RNK,0140,HISTORY OF CONSTRN,"Smailes,Richard Lee;",,,,
BCN,3027C,,DEPT,3,M,5-6,RNK,0238,INTRO CONSTRUCT MGMT,"Sullivan,James G;",W,5-6,RNK,0238
BCN,3027C,,DEPT,3,M,5-6,RNK,0238,INTRO CONSTRUCT MGMT,"Sullivan,James G;",W,7-8,RNK,0238
BCN,3223C,$47.00,DEPT,3,M W,3,RNK,0220,SOILS & CONCRETE,"Muszynski,Larry C;",F,3-4,RNK,0220
BCN,3223C,$47.00,DEPT,3,M W,3,RNK,0220,SOILS & CONCRETE,"Muszynski,Larry C;",R,6-7,RNK,0220
BCN,3224C,$35.00,DEPT,3,M W,2,RNK,0110,CONSTRUCT TECHNIQUES,"Sullivan,James G;",F,2-3,RNK,0225
BCN,3224C,$35.00,DEPT,3,M W,2,RNK,0110,CONSTRUCT TECHNIQUES,"Sullivan,James G;",F,4-5,RNK,0225
BCN,3224C,$35.00,DEPT,3,M W,2,RNK,0110,CONSTRUCT TECHNIQUES,"Sullivan,James G;",F,7-8,RNK,0225
BCN,3255C,$130.00,DEPT,3,T R,2-3,RNK,0240,GRAPHIC COMMUNICATION,"Olbina,Svetlana;",,,,
BCN,3255C,$130.00,DEPT,3,T R,5-6,RNK,0240,GRAPHIC COMMUNICATION,"Olbina,Svetlana;",,,,
BCN,3281C,$27.60,DEPT,2,T,3,RNK,0140,CONSTRUC METHODS LAB,"Priest,Kevin Kennett;",R,2-3,RNK,0140
BCN,3281C,$27.60,DEPT,2,T,3,RNK,0140,CONSTRUC METHODS LAB,"Priest,Kevin Kennett;",T,8-9,RNK,0140
BCN,3431C,,DEPT,3,M W,4,RNK,0238,STRUCTURES,"Shanker,Ajay;",R,2-3,RNK,0225
BCN,3431C,,DEPT,3,M W,4,RNK,0238,STRUCTURES,"Shanker,Ajay;",R,4-5,RNK,0225
BCN,3521C,$15.00,DEPT,2,T,4,RNK,0210,ELECTRICAL SYSTEMS,"Walters,Russell C;",R,4,RNK,0125
BCN,3611C,$130.00,DEPT,3,T R,6-7,RNK,0210,CONSTRUC ESTIMATING 1,"Robey,Michael W;",,,,
BCN,3700,$10.00,DEPT,3,T,2-3,RNK,0210,CONSTRUCTN CONTRACTS,"Cook,Michael John;",R,2,RNK,0210
BCN,3730,,DEPT,3,M W F,2,RNK,0210,SAFETY/HEALTH/ENVIRON,"Walters,Russell C;",,,,
BCN,4423C,,DEPT,3,M W,4-5,RNK,0210,TEMPORARY STRUCTURES,"Obonyo,Esther Adhiambo;",,,,
BCN,4510C,$20.00,DEPT,4,M WRF,3,RNK,0110,MECHANICAL SYSTEMS,"Oppenheim,Paul;",F,2,RNK,0125
BCN,4510C,$20.00,DEPT,4,M WRF,3,RNK,0110,MECHANICAL SYSTEMS,"Oppenheim,Paul;",F,4,RNK,0125
BCN,4612C,$40.00,DEPT,3,M W,2,RNK,0240,CONSTRUC ESTIMATING 2,"Cook,Michael John;",R,4-5,RNK,0230
BCN,4709C,$10.00,DEPT,3,M W,2-3,RNK,0225,CONSTRN PROJ MANAGMNT,"Lucas,Elmer D;",,,,
BCN,4720,$90.00,DEPT,3,T,7-8,RNK,0240,CONSTRN PLNG & CONTRL,"Shi,Jonathan J;",R,8,RNK,0240
BCN,4723,,DEPT,3,M WR,6,RNK,0225,DESIGN-BLD DEL METH,"Lucas,Elmer D;",,,,
BCN,4753,,DEPT,3,M W F,5,RNK,0215,CONSTRUCTION FINANCE,"Cook,Michael John;",,,,
BCN,4787C,$100.00,DEPT,3,T R,4-5,RNK,0220,CONSTR CAPSTONE PRJCT,"Smailes,Richard Lee;",,,,
BCN,4880,,DEPT,3,M,7-8,RNK,0225,MANGMT HVY/HGHWY CONS,"Minchin,Robert E,Jr;",W,7,RNK,0225
BCN,4905,,DEPT,VAR,TBA,,,,SPECIAL STUDIES,STAFF;,,,,
BCN,4949,,DEPT,3,TBA,,,,CONSTRU MANAGE INTERN,"Oppenheim,Paul;",,,,
BCN,5470,,DEPT,3,T,4-5,RNK,0215,CONSTRN METH IMPRVMNT,"Obonyo,Esther Adhiambo;",R,4,RNK,0215
BCN,5618C,$100.00,DEPT,3,W,8-9,RNK,0220,COMPREHEN ESTIMATING,"Chini,Abdol Reza;",F,5-6,RNK,0220
BCN,5625,,DEPT,3,T,4-5,RNK,0238,CONSTRN COST ANALYSIS,"Chini,Abdol Reza;",R,4,RNK,0238
BCN,5705C,,DEPT,3,M W,2-3,RNK,0225,PROJ MANAGE CONSTRUC,"Lucas,Elmer D;",,,,
BCN,5715,,DEPT,3,T,10E1,RNK,0215,ADV CONSTRUC LABOR,"Shi,Jonathan J;",,,,
BCN,5722,$70.00,DEPT,3,W,8-9,RNK,0230,ADV CONSTRU PLAN/CONT,"Flood,Ian;",F,5,RNK,0230
BCN,5776,,DEPT,3,T,8-9,RNK,0230,INTNL CONS BUS MANAGE,"Flood,Ian;",R,9,RNK,0230
BCN,5789C,$70.00,DEPT,3,T R,4-5,RNK,0220,CONSTRU PROJECT DEL,"Smailes,Richard Lee;",,,,
BCN,5905,,DEPT,3,M WR,6,RNK,0225,DESIGN-BUILD DEL METH,"Lucas,Elmer D;",,,,
BCN,5905,$3.00,DEPT,3,M,7-8,RNK,0225,METH. & MGMT.-HWY CON,"Minchin,Robert E,Jr;",W,7,RNK,0225
BCN,5905,,DEPT,VAR,TBA,,,,SPECL STUDIES CONSTRN,STAFF;,,,,
BCN,6036,,DEPT,3,T,2-3,RNK,0220,RESEARCH METH CONSTRU,"Minchin,Robert E,Jr;",R,2,RNK,0220
BCN,6585,,DEPT,3,W,10E1,RNK,0215,SUSTAINABLE CONSTRUC,"Kibert,Charles Joseph;",,,,
BCN,6586,,DEPT,3,T,10E1,RNK,0210,CONSTR ECOL & METABOL,"Kibert,Charles Joseph;",,,,
BCN,6748,,DEPT,3,M,10E1,RNK,0238,CONSTRUCTION LAW,"Issa,Raja Raymond A;",,,,
BCN,6905,,DEPT,VAR,TBA,,,,DIRECTED INDEP STUDY,STAFF;,,,,
BCN,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
FES,3284,,DEPT,3,,,WEB,,MANAGE EMERG MED SERV,"Klingensmith,Barbara Lynn;",,,,
GEB,2951,,DEPT,1,TBA,,,,SPECIAL PROJECTS-GEB,"Rossi,William J;",,,,
GEB,3035,$5.00,01GA,4,,,WEB,,EFFECTIVE CAREER MGMT,"Guffin,Derek A;Ray,Brian D;",,,,
GEB,3035,$433.00,01GB,4,,,WEB,,EFFECTIVE CAREER MGMT,"Guffin,Derek A;Ray,Brian D;",,,,
GEB,3035,$110.12,DEPT,4,,,WEB,,EFFECTIVE CAREER MGMT,"Guffin,Derek A;Ray,Brian D;",,,,
GEB,3213,$1.00,0007,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Kelley,Carolyn A;",M W,5,MAT,0014
GEB,3213,$1.00,001A,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Mukhopadhyay,Aniruddha;",T R,7,MAT,0107
GEB,3213,$1.00,0640,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Gibson,Abra M;",T R,8,MAT,0251
GEB,3213,$1.00,0644,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Gibson,Abra M;",T R,10,MAT,0251
GEB,3213,$1.00,2322,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Molloy,Melissa;",M W,2,MAT,0251
GEB,3213,$1.00,2323,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Hochman,David G;",M W,6,MAT,0014
GEB,3213,$1.00,4611,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Hatch,Susan G;",T R,6,MAT,0251
GEB,3213,$1.00,6062,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Kelley,Carolyn A;",M W,3,MAT,0251
GEB,3213,$1.00,8836,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Mukhopadhyay,Aniruddha;",M W,9,MAT,0251
GEB,3213,$1.00,9212,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Coman,Anthony;",M W,4,MAT,0102
GEB,3213,$1.00,9216,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Mukhopadhyay,Aniruddha;",M W,10,MAT,0251
GEB,3213,$1.00,9219,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Brown,Akilah S;",T R,3,MAT,0112
GEB,3213,$1.00,9220,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Brown,Akilah S;",T R,4,MAT,0051
GEB,3213,$1.00,9221,3,M,8,TUR,L007,PROF BUSINESS WRITING,"Barnes,Fiona R;Reyes,Moises V;",T R,5,MAT,0102
GEB,3218,$1.00,012G,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Weston,Marna Rinaldo;",W,1011,MAT,0112
GEB,3218,$1.00,0124,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Williams,Jade;",R,E1E2,MAT,0112
GEB,3218,$1.00,0647,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Webster,Stephanie M;",M,3-4,MAT,0014
GEB,3218,$1.00,0820,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Webster,Stephanie M;",W,5-6,MAT,0002
GEB,3218,$1.00,0838,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Williams,Jade;",R,1011,MAT,0113
GEB,3218,$1.00,2908,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Weston,Marna Rinaldo;",W,E1E2,MAT,0112
GEB,3218,$1.00,5300,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Webster,Stephanie M;",M,5-6,MAT,0002
GEB,3218,$1.00,5357,3,T,5,TUR,L007,PROFESSIONAL SPEAKING,"Limon,Matthew S;Webster,Stephanie M;",W,3-4,MAT,0002
GEB,3373,,01GC,4,T R,5-6,STZ,0104,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,$4.00,1951,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,$4.00,1953,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,$432.00,1956,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,$109.12,DEPT,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,,DEPT,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,,DEPT,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,,DEPT,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3373,,DEPT,4,,,WEB,,INTL BUSINESS,"Phalin,Amanda J;",,,,
GEB,3523,$1.00,DEPT,2,M,6-7,BRY,0232,BUSINESS CSE ANALYSIS,"Tucker,Horace S,Jr;",,,,
GEB,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Ray,Brian D;",,,,
GEB,4906,,DEPT,1,TBA,,,,UNIVERSITY SCHOLARS,"Graham,Katrice B;",,,,
GEB,4930,,8234,1,M W,3,BRY,0232,TRANSFER SUCCESS SEM,"Little,Jaime R;",,,,
GEB,4930,,8263,1,F,5-6,STZ,0101,TRANSFER SUCCESS SEM,"Little,Jaime R;",,,,
GEB,4932,$1.00,DEPT,2,T R,8-9,BRY,0232,PROF DEVELOP MODULE,"D'souza,Lisa Nicole;",,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Coe,Catherine Faye;Harris,Lesley A;",,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Clark,Renita Renee;Coe,Catherine Faye;Guffin,Derek A;Thomas,Bernadine;",,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Byrnes,Erica L;Coe,Catherine Faye;Graham,Katrice B;Little,Jaime R;",,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Byrnes,Erica L;Coe,Catherine Faye;",,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Cupoli,Kara K;Portocarrero,Ana Isabel;",,,,
GEB,4956,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Ray,Brian D;",,,,
GEB,4970,,DEPT,1,TBA,,,,HONORS THESIS,"Ray,Brian D;",,,,
GEB,5212,,02FC,1,F,9-10,HGS,340,PROFESSIONAL WRITING,"Berry,Priscilla;",,,,
GEB,5212,,042F,1,F,7-8,HGS,140,PROFESSIONAL WRITING,"Berry,Priscilla;",,,,
GEB,5212,,043A,1,M,11E1,HGS,340,PROFESSIONAL WRITING,"Kogut Lowell,Mary T;",,,,
GEB,5212,,044C,1,R,11E1,HGS,250,PROFESSIONAL WRITING,"Kogut Lowell,Mary T;",,,,
GEB,5212,,044D,1,R,1-2,HGS,240,PROFESSIONAL WRITING,"Berry,Priscilla;",,,,
GEB,5212,,044E,1,W,3-4,HGS,250,PROFESSIONAL WRITING,"McCawley,Dorothy J;",,,,
GEB,5212,,068H,1,R,3-4,HGS,250,PROFESSIONAL WRITING,"McCawley,Dorothy J;",,,,
GEB,5212,,0682,1,W,5-6,HGS,250,PROFESSIONAL WRITING,"Douglas,J Yellowlees;",,,,
GEB,5212,,0688,1,F,5-6,HGS,340,PROFESSIONAL WRITING,"Berry,Priscilla;",,,,
GEB,5212,,0810,1,F,7-8,HGS,340,PROFESSIONAL WRITING,"Berry,Priscilla;",,,,
GEB,5212,,0813,1,F,9-10,HGS,140,PROFESSIONAL WRITING,"Schafer,Michelle Suzanne;",,,,
GEB,5212,,1692,1,F,3-4,HGS,340,PROFESSIONAL WRITING,"Berry,Priscilla;",,,,
GEB,5212,,1694,1,F,5-6,HGS,340,PROFESSIONAL WRITING,"Berry,Priscilla;",,,,
GEB,5212,,3011,1,M,7-8,HGS,120A,PROFESSIONAL WRITING,"McCawley,Dorothy J;",,,,
GEB,5215,,042B,1,F,3-4,HGS,140,PROFESSIONL COMMUNICA,"Webster,Stephanie M;",,,,
GEB,5215,,042C,1,F,5-6,HGS,140,PROFESSIONL COMMUNICA,"Webster,Stephanie M;",,,,
GEB,5215,,042D,1,R,5-6,HGS,250,PROFESSIONL COMMUNICA,"Limon,Matthew S;",,,,
GEB,5215,,042E,1,W,11E1,HGS,340,PROFESSIONL COMMUNICA,"Roberts,Kellie W;",,,,
GEB,5215,,044B,1,T,11E1,HGS,250,PROFESSIONL COMMUNICA,"Webster,Stephanie M;",,,,
GEB,5215,,069A,1,T,1-2,HGS,240,PROFESSIONL COMMUNICA,"Limon,Matthew S;",,,,
GEB,5215,,069B,1,W,11E1,HGS,340,PROFESSIONL COMMUNICA,"Roberts,Kellie W;",,,,
GEB,5215,,0781,1,M,5-6,HGS,250,PROFESSIONL COMMUNICA,"Limon,Matthew S;",,,,
GEB,5215,,082A,1,M,11E1,HGS,340,PROFESSIONL COMMUNICA,"Williams,Jade;",,,,
GEB,5215,,082C,1,F,5-6,GER,0228,PROFESSIONL COMMUNICA,"Webster,Stephanie M;",,,,
GEB,5215,,1695,1,F,3-4,HGS,340,PROFESSIONL COMMUNICA,"Webster,Stephanie M;",,,,
GEB,5215,,DEPT,1,M,3-4,HGS,250,PROFESSIONL COMMUNICA,"Limon,Matthew S;",,,,
GEB,5215,,8140,1,F,7-8,HGS,340,PROFESSIONL COMMUNICA,"Williams,Jade;",,,,
GEB,5225,$5.00,2475,1,R,5-6,HGS,250,ADV BUSINESS WRITING,"McCawley,Dorothy J;",,,,
GEB,6930,,DEPT,2,TBA,,,,GLOBAL ENTREP STUDY,"Kraft,Jamie J;",,,,
GEB,6930,,111F,2,T R,9-10,GER,0228,ADV PROF COMMUNICATIO,"Douglas,J Yellowlees;",,,,
GEB,6930,,DEPT,2,TBA,,,,INTL STUDY - BERLIN,"Aytug,Haldun;",,,,
GEB,6930,,1791,2,M W,9-10,HGS,140,INTL ADVERTISING,"Morton,Cynthia R;",,,,
GEB,6930,,5920,2,T R,5-6,HGS,240,DOING BUS. IN ASIA,"Clarke,Linda D;",,,,
GEB,6941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Portocarrero,Ana Isabel;",,,,
GEB,6957,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Portocarrero,Ana Isabel;",,,,
